t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
114864,109.662,5372.42,8048.99,203.91,1,0.0990375
114880,64.6847,5372.42,8048.99,203.867,0,0.485527
114889,101.74,5372.42,8048.99,203.839,0,0.731252
114898,112.23,5372.42,8048.99,203.814,0,0.95401
114908,104.521,5360.44,8049.7,203.952,1,0.193198
114917,104.038,5360.44,8049.7,203.925,0,0.433495
114926,110.841,5360.44,8049.7,203.9,0,0.659042
114935,113.854,5360.44,8049.7,203.876,0,0.878622
114945,103.992,5348.45,8050.12,204.014,1,0.119025
114955,100.399,5348.45,8050.12,203.986,0,0.368032
114964,112.265,5348.45,8050.12,203.961,0,0.59072
114973,111.997,5348.45,8050.12,203.936,0,0.81394
114981,115.595,5336.45,8050.29,204.076,1,0.0302125
114992,93.6979,5336.45,8050.29,204.047,0,0.297027
115001,111.23,5336.45,8050.29,204.021,0,0.521788
115010,113.281,5336.45,8050.29,203.997,0,0.742477
115019,114.458,5336.45,8050.29,203.972,0,0.960898
115027,113.036,5324.45,8050.31,204.112,1,0.182065
115037,103.563,5324.45,8050.31,204.085,0,0.423465
115046,109.238,5324.45,8050.31,204.059,0,0.652322
115055,113.275,5324.45,8050.31,204.035,0,0.873025
115067,86.47,5312.45,8050.22,204.167,1,0.162143
115077,100.916,5312.45,8050.22,204.139,0,0.409873
115086,107.464,5312.45,8050.22,204.113,0,0.642507
115095,110.195,5312.45,8050.22,204.088,0,0.869377
115103,118.417,5300.45,8050.14,204.229,1,0.080495
115113,102.077,5300.45,8050.14,204.201,0,0.325408
115122,115.287,5300.45,8050.14,204.177,0,0.542257
115133,86.5816,5300.45,8050.14,204.145,0,0.831002
115143,105.643,5288.45,8050.06,204.283,1,0.0676475
115153,103.258,5288.45,8050.06,204.256,0,0.30976
115162,111.331,5288.45,8050.06,204.231,0,0.534315
115170,117.244,5288.45,8050.06,204.207,0,0.747545
115179,109.919,5288.45,8050.06,204.181,0,0.974985
115188,111.854,5276.45,8049.99,204.321,1,0.19849
115198,101.368,5276.45,8049.99,204.293,0,0.445115
115207,106.601,5276.45,8049.99,204.267,0,0.679635
115216,115.675,5276.45,8049.99,204.243,0,0.895757
115228,81.7,5264.45,8049.96,204.373,1,0.201755
115239,96.7811,5264.45,8049.96,204.344,0,0.46007
115248,103.371,5264.45,8049.96,204.317,0,0.701918
115261,78.4689,5252.45,8049.96,204.446,1,0.020515
115271,100.023,5252.45,8049.96,204.418,0,0.270458
115280,111.084,5252.45,8049.96,204.392,0,0.495512
115291,86.7513,5252.45,8049.96,204.36,0,0.783692
115301,107.462,5240.46,8049.46,204.498,1,0.0163325
115311,101.559,5240.46,8049.46,204.471,0,0.262495
115319,113.368,5240.46,8049.46,204.446,0,0.483015
115328,111.114,5240.46,8049.46,204.421,0,0.70801
115337,113.746,5240.46,8049.46,204.396,0,0.927797
115347,106.218,5228.5,8048.51,204.534,1,0.163162
115357,101.102,5228.5,8048.51,204.507,0,0.410437
115365,112.223,5228.5,8048.51,204.482,0,0.633207
115375,110.431,5228.5,8048.51,204.456,0,0.859592
115383,113.701,5216.59,8047.05,204.596,1,0.0794675
115393,101.167,5216.59,8047.05,204.568,0,0.326582
115402,111.926,5216.59,8047.05,204.543,0,0.549945
115411,110.12,5216.59,8047.05,204.518,0,0.77697
115420,114.034,5216.59,8047.05,204.493,0,0.996203
115430,102.434,5204.74,8045.15,204.63,1,0.240262
115440,101.883,5204.74,8045.15,204.603,0,0.485642
115448,113.343,5204.74,8045.15,204.578,0,0.706213
115457,112.198,5204.74,8045.15,204.553,0,0.929033
115466,112.586,5192.82,8043.75,204.692,1,0.151085
115479,79.0945,5192.82,8043.75,204.657,0,0.467162
115488,106.092,5192.82,8043.75,204.63,0,0.702807
115498,104.67,5192.82,8043.75,204.604,0,0.941652
115507,112.173,5180.86,8042.79,204.743,1,0.164522
115517,102.175,5180.86,8042.79,204.715,0,0.4092
115526,110.535,5180.86,8042.79,204.69,0,0.635373
115535,110.275,5180.86,8042.79,204.665,0,0.862077
115543,113.456,5168.89,8043.69,204.804,1,0.0824275
115553,101.289,5168.89,8043.69,204.776,0,0.329245
115562,109.045,5168.89,8043.69,204.751,0,0.558508
115572,109.505,5168.89,8043.69,204.725,0,0.786807
115581,108.115,5157.13,8046.06,204.863,1,0.0180425
115591,96.4181,5157.13,8046.06,204.834,0,0.27733
115601,107.316,5157.13,8046.06,204.808,0,0.510288
115610,107.926,5157.13,8046.06,204.782,0,0.741928
115619,105.463,5157.13,8046.06,204.756,0,0.978978
115629,105.844,5146.07,8050.71,204.893,1,0.215175
115659,33.199,5146.07,8050.71,204.809,0,0.96821
115668,109.461,5136.16,8057.48,204.947,1,0.196602
115679,89.9103,5136.16,8057.48,204.916,0,0.474658
115689,102.183,5136.16,8057.48,204.888,0,0.719317
115699,102.245,5136.16,8057.48,204.861,0,0.963827
115709,100.737,5127.03,8065.27,204.997,1,0.211997
115719,92.2152,5127.03,8065.27,204.967,0,0.483103
115730,93.7111,5127.03,8065.27,204.937,0,0.74988
115740,103.471,5127.03,8065.27,204.91,0,0.991493
115749,103.12,5118.38,8073.59,205.046,1,0.233928
115761,87.6125,5118.38,8073.59,205.014,0,0.519275
115771,102.223,5118.38,8073.59,204.987,0,0.763838
115781,100.783,5110,8082.18,205.123,1,0.011895
115792,91.488,5110,8082.18,205.092,0,0.285155
115803,89.844,5110,8082.18,205.061,0,0.563415
115813,101.093,5110,8082.18,205.033,0,0.810713
115823,100.459,5101.77,8090.91,205.169,1,0.05957
115834,90.6281,5101.77,8090.91,205.138,0,0.335422
115844,100.213,5101.77,8090.91,205.11,0,0.58489
115853,100.386,5101.77,8090.91,205.082,0,0.833928
115864,99.8143,5093.63,8099.73,205.218,1,0.0843925
115874,91.7743,5093.63,8099.73,205.187,0,0.3568
115885,99.0079,5093.63,8099.73,205.159,0,0.609305
115895,99.4451,5093.63,8099.73,205.131,0,0.8607
115904,102.072,5085.54,8108.59,205.267,1,0.105625
115916,89.7118,5085.54,8108.59,205.236,0,0.384295
115925,100.303,5085.54,8108.59,205.208,0,0.63354
115935,103.619,5085.54,8108.59,205.181,0,0.874807
115946,95.2998,5077.48,8117.48,205.315,1,0.137138
115958,83.6666,5077.48,8117.48,205.281,0,0.435943
115967,102.681,5077.48,8117.48,205.254,0,0.679415
115977,100.82,5077.48,8117.48,205.227,0,0.927383
115987,103.107,5069.44,8126.39,205.362,1,0.16985
115998,93.3585,5069.44,8126.39,205.333,0,0.437635
116007,102.44,5069.44,8126.39,205.305,0,0.68168
116017,104.208,5069.44,8126.39,205.279,0,0.921585
116027,102.69,5061.4,8135.3,205.414,1,0.165035
116037,94.8353,5061.4,8135.3,205.385,0,0.42865
116048,95.5804,5061.4,8135.3,205.356,0,0.69021
116057,102.7,5061.4,8135.3,205.329,0,0.933637
116067,103.232,5053.37,8144.22,205.464,1,0.17581
116078,93.7365,5053.37,8144.22,205.435,0,0.442515
116087,104.346,5053.37,8144.22,205.408,0,0.682103
116097,102.7,5053.37,8144.22,205.381,0,0.92553
116107,103.445,5045.35,8153.14,205.517,1,0.167205
116118,93.5086,5045.35,8153.14,205.487,0,0.43456
116127,102.59,5045.35,8153.14,205.46,0,0.678248
116137,103.324,5045.35,8153.14,205.433,0,0.920205
116147,101.73,5037.33,8162.06,205.568,1,0.165953
116158,86.3394,5037.33,8162.06,205.536,0,0.455507
116169,97.3672,5037.33,8162.06,205.507,0,0.712268
116179,96.6445,5037.33,8162.06,205.478,0,0.970948
116190,94.4769,5029.11,8170.81,205.611,1,0.235563
116201,90.9529,5029.11,8170.81,205.581,0,0.51043
116211,100.192,5029.11,8170.81,205.553,0,0.75995
116220,102.557,5020.77,8179.44,205.688,1,0.0037175
116231,90.3979,5020.77,8179.44,205.657,0,0.280273
116245,74.6737,5020.77,8179.44,205.62,0,0.615062
116255,94.856,5020.77,8179.44,205.591,0,0.87862
116266,97.3416,5012.32,8187.96,205.724,1,0.135448
116277,87.5787,5012.32,8187.96,205.693,0,0.420905
116287,100.476,5012.32,8187.96,205.665,0,0.66972
116297,99.7317,5012.32,8187.96,205.637,0,0.920393
116307,96.0892,5003.76,8196.36,205.77,1,0.180568
116318,90.0301,5003.76,8196.36,205.739,0,0.458252
116329,98.6213,5003.76,8196.36,205.711,0,0.711748
116338,101.465,5003.76,8196.36,205.684,0,0.958138
116349,98.34,4995.22,8204.8,205.818,1,0.212358
116360,89.6122,4995.22,8204.8,205.787,0,0.491338
116371,90.4249,4995.22,8204.8,205.756,0,0.76781
116381,98.0133,4986.71,8213.26,205.89,1,0.0228775
116397,62.1813,4986.71,8213.26,205.845,0,0.424928
116408,92.5497,4986.71,8213.26,205.815,0,0.695053
116418,99.8114,4986.71,8213.26,205.787,0,0.945525
116428,97.7737,4978.21,8221.73,205.921,1,0.201218
116439,88.9632,4978.21,8221.73,205.889,0,0.482233
116450,98.7264,4978.21,8221.73,205.861,0,0.735457
116460,97.2687,4978.21,8221.73,205.833,0,0.992477
116470,100.475,4969.72,8230.21,205.967,1,0.241295
116481,89.5576,4969.72,8230.21,205.936,0,0.520445
116491,96.513,4969.72,8230.21,205.907,0,0.779477
116501,99.0678,4961.24,8238.7,206.041,1,0.03183
116513,89.2291,4961.24,8238.7,206.01,0,0.312007
116523,99.4253,4961.24,8238.7,205.982,0,0.563452
116533,97.4792,4961.24,8238.7,205.953,0,0.819918
116543,98.1566,4952.76,8247.19,206.087,1,0.0746125
116554,89.8271,4952.76,8247.19,206.056,0,0.352925
116565,97.5058,4952.76,8247.19,206.027,0,0.60932
116575,98.4717,4952.76,8247.19,205.999,0,0.8632
116585,99.112,4944.28,8255.68,206.133,1,0.11544
116596,89.3216,4944.28,8255.68,206.102,0,0.395328
116606,100.045,4944.28,8255.68,206.074,0,0.645215
116616,97.4232,4944.28,8255.68,206.045,0,0.901828
116630,74.2087,4935.81,8264.18,206.169,1,0.238715
116641,86.3468,4935.81,8264.18,206.137,0,0.528245
116651,99.3157,4935.81,8264.18,206.109,0,0.779967
116662,97.8407,4927.33,8272.67,206.242,1,0.035485
116673,89.4895,4927.33,8272.67,206.211,0,0.314847
116683,98.8318,4927.33,8272.67,206.183,0,0.567802
116693,97.9547,4927.33,8272.67,206.155,0,0.823022
116703,100.016,4918.85,8281.16,206.289,1,0.0729825
116714,88.4619,4918.85,8281.16,206.257,0,0.35559
116727,76.6901,4918.85,8281.16,206.221,0,0.681578
116738,95.3089,4918.85,8281.16,206.192,0,0.943883
116748,98.8406,4910.36,8289.64,206.325,1,0.196815
116759,88.9632,4910.36,8289.64,206.294,0,0.47783
116769,98.6028,4910.36,8289.64,206.266,0,0.731372
116779,99.2566,4910.36,8289.64,206.238,0,0.983245
116790,97.9077,4901.88,8298.13,206.371,1,0.238587
116801,89.0726,4901.88,8298.13,206.34,0,0.519257
116815,68.995,4901.88,8298.13,206.3,0,0.881603
116829,75.1665,4893.39,8306.61,206.424,1,0.214198
116843,67.7479,4893.39,8306.61,206.383,0,0.583212
116855,83.1926,4893.39,8306.61,206.35,0,0.88372
116869,73.4846,4884.9,8315.1,206.473,1,0.223927
116881,82.251,4884.9,8315.1,206.439,0,0.527875
116892,97.3757,4884.9,8315.1,206.411,0,0.784612
116902,98.0479,4876.42,8323.58,206.544,1,0.03959
116914,84.1022,4876.42,8323.58,206.511,0,0.336848
116924,97.1232,4876.42,8323.58,206.482,0,0.594253
116934,97.2791,4876.42,8323.58,206.454,0,0.851245
116944,100.441,4867.93,8332.07,206.587,1,0.100148
116955,91.4018,4867.93,8332.07,206.557,0,0.373665
116965,99.4352,4867.93,8332.07,206.529,0,0.625085
116976,89.336,4867.93,8332.07,206.498,0,0.904927
116987,96.8064,4859.45,8340.55,206.63,1,0.163175
116998,87.5933,4859.45,8340.55,206.598,0,0.448585
117008,98.7918,4859.45,8340.55,206.57,0,0.701643
117018,100.742,4859.45,8340.55,206.543,0,0.9498
117028,100.583,4850.96,8349.04,206.676,1,0.19835
117040,84.6561,4850.96,8349.04,206.643,0,0.493663
117050,99.2162,4850.96,8349.04,206.616,0,0.745637
117064,70.1932,4842.48,8357.52,206.737,1,0.101797
117076,87.7147,4842.48,8357.52,206.705,0,0.386813
117086,99.3641,4842.48,8357.52,206.677,0,0.638412
117096,98.5882,4842.48,8357.52,206.649,0,0.891993
117105,106.355,4833.99,8366.01,206.784,1,0.127055
117120,67.1051,4833.99,8366.01,206.743,0,0.499605
117131,95.3389,4833.99,8366.01,206.714,0,0.761828
117140,102.575,4825.51,8374.49,206.847,1,0.0055525
117157,58.8588,4825.51,8374.49,206.8,0,0.430297
117167,102.048,4825.51,8374.49,206.773,0,0.67528
117178,92.6303,4825.51,8374.49,206.743,0,0.94517
117188,99.7994,4817.02,8382.98,206.876,1,0.195672
117199,87.7208,4817.02,8382.98,206.844,0,0.480668
117210,95.4362,4817.02,8382.98,206.815,0,0.742622
117220,96.3874,4808.54,8391.46,206.947,1,0.0019925
117231,89.5873,4808.54,8391.46,206.916,0,0.28105
117241,103.463,4808.54,8391.46,206.889,0,0.522682
117251,100.211,4808.54,8391.46,206.862,0,0.772155
117268,60.245,4800.05,8399.95,206.976,1,0.187128
117279,89.7183,4800.05,8399.95,206.945,0,0.465777
117288,103.373,4800.05,8399.95,206.919,0,0.70762
117302,74.8441,4791.57,8408.43,207.042,1,0.0416475
117314,82.1963,4791.57,8408.43,207.008,0,0.345798
117324,97.1572,4791.57,8408.43,206.98,0,0.603113
117335,95.1792,4791.57,8408.43,206.951,0,0.865775
117346,88.7067,4783.08,8416.92,207.079,1,0.147602
117357,88.2013,4783.08,8416.92,207.048,0,0.431045
117367,99.5837,4783.08,8416.92,207.021,0,0.68209
117378,94.6468,4783.08,8416.92,206.991,0,0.94623
117388,101.301,4774.59,8425.41,207.124,1,0.19302
117399,93.799,4774.59,8425.41,207.095,0,0.459547
117409,99.8921,4774.59,8425.41,207.067,0,0.709818
117418,102.408,4774.59,8425.41,207.04,0,0.95394
117428,103.389,4766.11,8433.89,207.173,1,0.195745
117439,93.0328,4766.11,8433.89,207.143,0,0.464467
117448,103.86,4766.11,8433.89,207.117,0,0.705175
117459,96.7614,4766.11,8433.89,207.088,0,0.963543
117469,99.0962,4757.62,8442.38,207.22,1,0.215823
117481,84.4003,4757.62,8442.38,207.188,0,0.51203
117491,97.3369,4757.62,8442.38,207.159,0,0.76887
117502,92.8005,4749.14,8450.86,207.289,1,0.038265
117516,70.1361,4749.14,8450.86,207.25,0,0.394715
117536,50.6788,4749.14,8450.86,207.196,0,0.888017
117551,64.7077,4740.65,8459.35,207.312,1,0.27437
117566,65.4116,4740.65,8459.35,207.27,0,0.656565
117579,76.3674,4740.65,8459.35,207.234,0,0.98393
117593,75.5881,4732.17,8467.83,207.357,1,0.31467
117607,69.5575,4732.17,8467.83,207.318,0,0.674085
117619,83.8961,4732.17,8467.83,207.285,0,0.972072
117631,84.458,4723.68,8476.32,207.412,1,0.268077
117648,59.2579,4723.68,8476.32,207.365,0,0.689963
117660,84.4673,4723.68,8476.32,207.333,0,0.985935
117671,88.5426,4715.2,8484.8,207.461,1,0.268285
117684,78.1586,4715.2,8484.8,207.425,0,0.588148
117694,94.8353,4715.2,8484.8,207.396,0,0.851762
117704,102.178,4706.71,8493.29,207.529,1,0.0964325
117715,91.2992,4706.71,8493.29,207.498,0,0.370257
117725,98.4242,4706.71,8493.29,207.471,0,0.62426
117735,104.354,4706.71,8493.29,207.444,0,0.86383
117744,105.591,4698.23,8501.77,207.577,1,0.100593
117755,95.7249,4698.23,8501.77,207.548,0,0.361757
117764,102.911,4698.23,8501.77,207.522,0,0.604685
117774,104.431,4698.23,8501.77,207.495,0,0.844078
117784,100.471,4689.74,8510.26,207.627,1,0.092905
117797,73.2799,4689.74,8510.26,207.589,0,0.434063
117807,100.092,4689.74,8510.26,207.562,0,0.683833
117817,101.805,4689.74,8510.26,207.535,0,0.9294
117827,98.5717,4681.26,8518.74,207.666,1,0.183022
117838,90.569,4681.26,8518.74,207.636,0,0.459055
117848,101.18,4681.26,8518.74,207.608,0,0.70614
117858,102.436,4681.26,8518.74,207.582,0,0.950195
117868,103.302,4672.77,8527.23,207.714,1,0.192205
117879,92.2033,4672.77,8527.23,207.684,0,0.463345
117889,101.121,4672.77,8527.23,207.657,0,0.710572
117898,103.067,4672.77,8527.23,207.63,0,0.953133
117908,100.403,4664.29,8535.71,207.762,1,0.20213
117931,43.5055,4664.29,8535.71,207.698,0,0.77677
117942,90.6413,4655.8,8544.2,207.827,1,0.0525825
117955,76.2678,4655.8,8544.2,207.791,0,0.380375
117967,83.6624,4655.8,8544.2,207.758,0,0.679195
117979,85.0449,4655.8,8544.2,207.726,0,0.973158
117991,85.4307,4647.31,8552.69,207.852,1,0.265792
118002,88.8818,4647.31,8552.69,207.821,0,0.547065
118012,97.4991,4647.31,8552.69,207.793,0,0.803478
118028,63.1963,4638.83,8561.17,207.908,1,0.19907
118041,74.6871,4638.83,8561.17,207.871,0,0.5338
118054,83.1469,4638.83,8561.17,207.838,0,0.834472
118065,85.9284,4630.34,8569.66,207.965,1,0.125412
118077,87.6109,4630.34,8569.66,207.933,0,0.410765
118087,99.7805,4630.34,8569.66,207.906,0,0.661315
118097,98.3043,4630.34,8569.66,207.878,0,0.915627
118107,100.714,4621.86,8578.14,208.009,1,0.163855
118118,89.2913,4621.86,8578.14,207.978,0,0.443837
118128,97.2469,4621.86,8578.14,207.95,0,0.700915
118138,99.935,4621.86,8578.14,207.923,0,0.951078
118148,98.0286,4613.37,8586.63,208.053,1,0.206105
118160,84.7005,4613.37,8586.63,208.021,0,0.501262
118170,99.4313,4613.37,8586.63,207.993,0,0.752693
118181,95.3734,4604.89,8595.11,208.122,1,0.01482
118192,90.353,4604.89,8595.11,208.092,0,0.291512
118202,98.7537,4604.89,8595.11,208.064,0,0.544667
118212,95.7029,4604.89,8595.11,208.036,0,0.805893
118223,98.3594,4596.4,8603.6,208.166,1,0.0600625
118235,80.2253,4596.4,8603.6,208.132,0,0.371685
118250,68.5584,4596.4,8603.6,208.092,0,0.736337
118264,71.6861,4587.92,8612.08,208.211,1,0.08508
118275,90.7597,4587.92,8612.08,208.181,0,0.360532
118284,102.099,4587.92,8612.08,208.154,0,0.605393
118294,103.347,4587.92,8612.08,208.128,0,0.847295
118304,99.1149,4579.43,8620.57,208.258,1,0.0995275
118315,94.4492,4579.43,8620.57,208.229,0,0.36422
118324,107.512,4579.43,8620.57,208.204,0,0.596753
118334,99.4985,4579.43,8620.57,208.176,0,0.848013
118344,100.529,4570.95,8629.05,208.307,1,0.0966975
118354,97.4811,4570.95,8629.05,208.279,0,0.353157
118364,105.456,4570.95,8629.05,208.253,0,0.590222
118373,107.615,4570.95,8629.05,208.227,0,0.822532
118383,102.059,4562.46,8637.54,208.358,1,0.06749
118394,86.9406,4562.46,8637.54,208.327,0,0.355042
118404,101.376,4562.46,8637.54,208.3,0,0.60165
118414,97.1817,4562.46,8637.54,208.271,0,0.8589
118425,97.228,4553.98,8646.02,208.401,1,0.116027
118435,94.5519,4553.98,8646.02,208.372,0,0.380432
118446,95.8543,4553.98,8646.02,208.343,0,0.641245
118455,102.992,4553.98,8646.02,208.317,0,0.883982
118465,103.338,4545.49,8654.51,208.448,1,0.125907
118476,90.2389,4545.49,8654.51,208.418,0,0.40295
118486,102.398,4545.49,8654.51,208.391,0,0.647095
118496,98.561,4545.49,8654.51,208.363,0,0.900745
118507,95.3352,4537,8663,208.492,1,0.162978
118524,57.8761,4537,8663,208.445,0,0.594935
118535,93.3219,4537,8663,208.415,0,0.862825
118545,99.7148,4528.52,8671.48,208.545,1,0.11354
118555,93.8879,4528.52,8671.48,208.516,0,0.379815
118565,102.555,4528.52,8671.48,208.49,0,0.623587
118575,103.939,4528.52,8671.48,208.463,0,0.864112
118585,99.3167,4520.03,8679.97,208.593,1,0.115833
118596,90.2739,4520.03,8679.97,208.563,0,0.392767
118605,104.882,4520.03,8679.97,208.537,0,0.63113
118615,98.8465,4520.03,8679.97,208.509,0,0.884048
118626,99.7636,4511.55,8688.45,208.639,1,0.13464
118636,92.8402,4511.55,8688.45,208.609,0,0.40392
118646,99.8752,4511.55,8688.45,208.582,0,0.654233
118656,101.546,4511.55,8688.45,208.555,0,0.900428
118666,98.2048,4503.06,8696.94,208.684,1,0.154997
118680,71.0495,4503.06,8696.94,208.646,0,0.506865
118691,93.8826,4503.06,8696.94,208.617,0,0.773155
118701,99.3779,4494.58,8705.42,208.746,1,0.02472
118712,91.8805,4494.58,8705.42,208.717,0,0.296813
118722,99.7715,4494.58,8705.42,208.689,0,0.547385
118733,92.4975,4494.58,8705.42,208.66,0,0.817662
118743,100.661,4486.09,8713.91,208.79,1,0.06602
118754,91.9363,4486.09,8713.91,208.76,0,0.337947
118764,99.166,4486.09,8713.91,208.733,0,0.59005
118774,98.7586,4486.09,8713.91,208.705,0,0.843193
118784,99.8732,4477.61,8722.39,208.834,1,0.09351
118804,50.317,4477.61,8722.39,208.78,0,0.59036
118813,102.633,4477.61,8722.39,208.754,0,0.833947
118823,109.879,4469.12,8730.88,208.886,1,0.06147
118833,91.9016,4469.12,8730.88,208.856,0,0.3335
118844,98.7908,4469.12,8730.88,208.828,0,0.58656
118854,100.108,4469.12,8730.88,208.801,0,0.83629
118867,72.2105,4460.64,8739.36,208.92,1,0.1825
118879,88.3088,4460.64,8739.36,208.889,0,0.465598
118888,102.899,4460.64,8739.36,208.863,0,0.708555
118898,102.526,4460.64,8739.36,208.836,0,0.952395
118911,79.6921,4452.15,8747.85,208.958,1,0.266102
118922,91.1702,4452.15,8747.85,208.928,0,0.540315
118932,101.308,4452.15,8747.85,208.902,0,0.787088
118941,101.824,4443.67,8756.33,209.031,1,0.03261
118952,90.8348,4443.67,8756.33,209.001,0,0.307835
118962,102.885,4443.67,8756.33,208.975,0,0.550825
118972,103.559,4443.67,8756.33,208.949,0,0.792233
118982,102.672,4435.18,8764.82,209.078,1,0.0357275
118993,89.4462,4435.18,8764.82,209.048,0,0.315225
119003,102.277,4435.18,8764.82,209.021,0,0.55966
119012,103.862,4435.18,8764.82,208.995,0,0.800365
119022,102.772,4426.7,8773.3,209.125,1,0.0436225
119036,70.6225,4426.7,8773.3,209.086,0,0.397617
119046,98.2733,4426.7,8773.3,209.059,0,0.65201
119056,103.158,4426.7,8773.3,209.032,0,0.894358
119066,98.2434,4418.21,8781.79,209.161,1,0.148827
119077,88.817,4418.21,8781.79,209.13,0,0.430305
119087,102.673,4418.21,8781.79,209.104,0,0.673797
119097,98.8885,4418.21,8781.79,209.076,0,0.926607
119107,103.001,4409.72,8790.28,209.206,1,0.169323
119118,87.6501,4409.72,8790.28,209.175,0,0.454547
119128,98.3236,4409.72,8790.28,209.147,0,0.70881
119138,102.197,4409.72,8790.28,209.121,0,0.953435
119148,98.0373,4401.24,8798.76,209.249,1,0.20844
119159,91.3676,4401.24,8798.76,209.219,0,0.48206
119169,101.18,4401.24,8798.76,209.192,0,0.729145
119179,99.0413,4401.24,8798.76,209.165,0,0.981565
119189,100.85,4392.75,8807.25,209.294,1,0.229457
119201,84.9625,4392.75,8807.25,209.262,0,0.523705
119211,99.456,4392.75,8807.25,209.234,0,0.775073
119221,100.912,4384.27,8815.73,209.363,1,0.0228125
119232,91.6212,4384.27,8815.73,209.334,0,0.295675
119243,92.8281,4384.27,8815.73,209.304,0,0.56499
119253,96.9791,4384.27,8815.73,209.276,0,0.822778
119263,100.521,4375.78,8824.22,209.405,1,0.0714825
119274,91.0498,4375.78,8824.22,209.375,0,0.346058
119284,98.6115,4375.78,8824.22,209.348,0,0.599577
119295,93.5734,4375.78,8824.22,209.319,0,0.866747
119305,98.3284,4367.3,8832.7,209.447,1,0.120998
119316,88.8478,4367.3,8832.7,209.416,0,0.402377
119327,94.2099,4367.3,8832.7,209.387,0,0.667742
119338,93.5699,4367.3,8832.7,209.358,0,0.934923
119348,99.5956,4358.81,8841.19,209.487,1,0.185937
119358,92.2109,4358.81,8841.19,209.457,0,0.457055
119369,94.3735,4358.81,8841.19,209.429,0,0.72196
119379,96.4153,4358.81,8841.19,209.4,0,0.981255
119390,96.0052,4350.33,8849.67,209.528,1,0.241657
119401,89.0488,4350.33,8849.67,209.497,0,0.522403
119412,94.4546,4350.33,8849.67,209.469,0,0.78708
119422,98.6135,4341.84,8858.16,209.597,1,0.040595
119437,66.7459,4341.84,8858.16,209.556,0,0.41515
119447,93.513,4341.84,8858.16,209.527,0,0.682492
119458,98.1046,4341.84,8858.16,209.499,0,0.937322
119468,96.7483,4333.36,8866.64,209.627,1,0.195725
119482,70.4543,4333.36,8866.64,209.588,0,0.550565
119493,90.8571,4333.36,8866.64,209.558,0,0.825723
119503,99.4431,4324.87,8875.13,209.686,1,0.0771225
119514,91.5156,4324.87,8875.13,209.657,0,0.3503
119527,75.6504,4324.87,8875.13,209.621,0,0.680767
119539,82.4593,4324.87,8875.13,209.588,0,0.983948
119551,90.186,4316.39,8883.61,209.713,1,0.261153
119565,71.6302,4316.39,8883.61,209.675,0,0.610168
119575,94.8956,4316.39,8883.61,209.647,0,0.873615
119585,98.1017,4307.9,8892.1,209.774,1,0.128452
119596,90.3955,4307.9,8892.1,209.744,0,0.405015
119607,97.0987,4307.9,8892.1,209.716,0,0.662485
119617,96.2677,4307.9,8892.1,209.688,0,0.922177
119628,94.2783,4299.42,8900.58,209.814,1,0.18735
119639,91.1104,4299.42,8900.58,209.785,0,0.461742
119649,95.9674,4299.42,8900.58,209.756,0,0.722247
119659,99.2073,4299.42,8900.58,209.729,0,0.974245
119670,96.0006,4290.93,8909.07,209.856,1,0.23466
119686,62.3154,4290.93,8909.07,209.812,0,0.635845
119696,94.6997,4290.93,8909.07,209.784,0,0.899837
119706,98.2917,4280.77,8915.46,209.911,1,0.154182
119717,89.8804,4280.77,8915.46,209.881,0,0.43233
119728,96.5204,4280.77,8915.46,209.853,0,0.691342
119738,96.2195,4280.77,8915.46,209.825,0,0.951165
119748,96.9415,4269.83,8920.38,209.952,1,0.209053
119761,77.4377,4269.83,8920.38,209.917,0,0.531892
119772,97.3208,4269.83,8920.38,209.889,0,0.788775
119783,92.4103,4258.48,8924.29,210.014,1,0.0593075
119795,80.4933,4258.48,8924.29,209.981,0,0.369893
119807,81.0471,4258.48,8924.29,209.947,0,0.678355
119819,84.4281,4258.48,8924.29,209.915,0,0.974465
119830,93.1775,4246.91,8927.45,210.041,1,0.24277
119842,84.3227,4246.91,8927.45,210.009,0,0.53925
119852,98.1191,4246.91,8927.45,209.981,0,0.794043
119862,99.0315,4235.16,8929.93,210.109,1,0.0464875
119890,36.0336,4235.16,8929.93,210.033,0,0.740285
119900,96.2353,4226.56,8921.56,210.16,1,6.5e-05
119912,84.6582,4226.56,8921.56,210.128,0,0.29537
119926,73.17,4226.56,8921.56,210.091,0,0.63704
119938,82.7746,4226.56,8921.56,210.058,0,0.939065
119949,87.0853,4217.95,8913.2,210.182,1,0.22614
119960,89.1035,4217.95,8913.2,210.151,0,0.506712
119970,100.212,4217.95,8913.2,210.124,0,0.756182
119981,94.1859,4209.35,8904.84,210.25,1,0.021615
119992,90.5166,4209.35,8904.84,210.22,0,0.297808
120002,99.054,4209.35,8904.84,210.193,0,0.550195
120013,89.4294,4209.35,8904.84,210.163,0,0.829745
120024,95.6233,4200.74,8896.47,210.289,1,0.0911875
120035,90.1364,4200.74,8896.47,210.259,0,0.368545
120046,93.947,4200.74,8896.47,210.23,0,0.634652
120056,99.0432,4200.74,8896.47,210.203,0,0.887067
120066,98.9227,4192.14,8888.11,210.33,1,0.13979
120082,62.0044,4192.14,8888.11,210.286,0,0.542988
120093,92.1481,4192.14,8888.11,210.257,0,0.81429
120104,91.8291,4183.26,8880.04,210.382,1,0.086535
