t_ms,fps,hero_x,hero_y,hero_units_per_sec,steps,interp_alpha
34343.4,88.4056,8650,5050,1528.18,0,0.701177
34354.5,89.9386,8650,5050,1526.31,0,0.979145
34367.3,78.2938,8650,5050,1524.16,1,0.298455
34379.6,81.3782,8650,5050,1522.1,0,0.605663
34392.6,76.379,8650,5050,1519.92,0,0.932977
34404.2,86.6589,8650,5050,1517.99,1,0.221465
34418.4,70.5089,8650,5050,1515.64,0,0.57603
34428.7,96.5111,8650,5050,1513.92,0,0.835068
34441,81.5501,8650,5050,1511.9,1,0.141628
34455.5,68.9503,8650,5050,1509.51,0,0.504207
34468.6,76.1296,8650,5050,1507.35,0,0.832595
34481.2,79.4294,8650,5050,1505.28,1,0.14734
34493.7,80.0506,8650,5050,1503.24,0,0.459642
34504.8,89.907,8650,5050,1501.43,0,0.737707
34514.5,103.559,8650,5050,1499.86,0,0.979115
34527.6,76.4386,8650,5050,1497.74,1,0.306175
34539.2,85.8126,8650,5050,1495.85,0,0.597507
34549,101.912,8650,5050,1494.27,0,0.842817
34561.5,79.9463,8650,5050,1492.26,1,0.155528
34575.4,72.3882,8650,5050,1490.04,0,0.500888
34585.7,96.4795,8650,5050,1488.38,0,0.76001
34596.2,95.9049,8650,5050,1486.71,1,0.020685
34607,91.8156,8650,5050,1484.98,0,0.29297
34616.2,108.757,8650,5050,1483.51,0,0.52284
34625.8,104.363,8650,5050,1481.99,0,0.762388
34635.7,100.835,8650,5050,1480.42,1,0.0103175
34647.2,87.1399,8650,5050,1478.61,0,0.297213
34659.4,81.8686,8650,5050,1476.68,0,0.60258
34670.4,91.4587,8650,5050,1474.96,0,0.875928
34681.2,92.7033,8650,5050,1473.27,1,0.145605
34694.4,75.4171,8650,5050,1471.2,0,0.477095
34705.9,86.9202,8650,5050,1469.4,0,0.764715
34718.8,77.7327,8650,5050,1467.4,1,0.08633
34732.1,75.333,8650,5050,1465.34,0,0.41819
34742.3,97.6429,8650,5050,1463.75,0,0.674225
34753.8,87.1202,8650,5050,1461.98,0,0.961185
34765.9,82.7349,8650,5050,1460.11,1,0.263355
34779.8,71.6235,8650,5050,1457.97,0,0.612402
34792.6,78.1482,8650,5050,1456.01,0,0.932307
34802.3,103.03,8650,5050,1454.52,1,0.174955
34812.3,100.037,8650,5050,1453,0,0.424863
34822,103.175,8650,5050,1451.52,0,0.66717
34832,100.01,8650,5050,1450,0,0.917145
34840.5,117.615,8650,5050,1448.71,1,0.129702
34850,104.895,8650,5050,1447.27,0,0.368035
34861.8,84.9885,8650,5050,1445.49,0,0.662193
34871.8,100.226,8650,5050,1443.99,0,0.91163
34971.8,9.99982,8650,5050,1429.09,3,0.411675
35071.8,9.9994,8650,5050,1414.49,2,0.911825
35171.8,9.99898,8650,5050,1400.19,3,0.41208
35271.8,9.99999,8650,5050,1386.18,2,0.912082
35371.8,10,8650,5050,1372.44,3,0.412082
35471.8,9.99953,8650,5050,1358.97,2,0.9122
35571.8,9.99989,8650,5050,1345.77,3,0.412228
35671.8,9.99973,8650,5050,1332.82,2,0.912295
35771.8,9.99971,8650,5050,1320.11,3,0.412367
35871.8,9.9998,8650,5050,1307.65,2,0.912417
35971.8,9.99947,8650,5050,1295.42,3,0.41255
36071.8,9.99976,8650,5050,1283.41,2,0.91261
36171.8,9.99956,8650,5050,1271.63,3,0.41272
36271.8,9.99964,8650,5050,1260.06,2,0.91281
36372.1,9.97101,8650,5050,1248.67,3,0.420078
36472.5,9.9661,8650,5050,1237.47,2,0.928582
36572.5,10.0001,8650,5050,1226.51,3,0.428553
36672.5,9.99986,8650,5050,1215.75,2,0.928587
36772.5,9.99966,8650,5050,1205.17,3,0.428672
36872.5,9.99998,8650,5050,1194.77,2,0.928677
36972.5,9.99965,8650,5050,1184.55,3,0.428765
37072.5,9.99976,8650,5050,1174.51,2,0.928825
37172.5,9.99953,8650,5050,1164.63,3,0.428943
37272.5,9.9997,8650,5050,1154.92,2,0.929017
37372.5,9.99991,8650,5050,1145.37,3,0.42904
37472.5,9.99977,8650,5050,1135.97,2,0.929097
37572.5,9.99991,8650,5050,1126.73,3,0.42912
37672.5,9.99957,8650,5050,1117.64,2,0.929227
37772.5,9.99974,8636.95,5069.75,1110.59,3,0.429293
37872.5,9.9999,8618.82,5085.46,1103.67,2,0.929317
37972.5,9.99965,8591.07,5108.34,1097.81,3,0.429405
38072.5,9.99984,8573.98,5125.2,1091.1,2,0.929445
38172.5,9.9996,8548.91,5151.03,1085.43,3,0.429545
38272.5,10,8531.53,5167.58,1078.92,2,0.929545
38372.5,9.99976,8504.33,5191.17,1073.43,3,0.429605
38472.5,9.99971,8486.25,5206.94,1067.11,2,0.929677
38572.5,9.99818,8461.17,5232.71,1061.79,3,0.430133
38672.5,10,8447.62,5252.49,1055.65,2,0.930125
38772.5,9.99997,8438.26,5287.11,1050.49,3,0.430133
38872.5,9.99975,8435.66,5310.96,1044.52,2,0.930195
38972.5,9.99964,8433.13,5346.87,1039.52,3,0.430285
39072.5,9.99982,8431.83,5370.84,1033.73,2,0.93033
39172.5,9.99992,8405.01,5394.86,1028.88,3,0.43035
39272.5,9.99978,8387.77,5411.55,1023.24,2,0.930405
39372.5,9.99995,8362.59,5437.28,1018.53,3,0.430418
39472.5,9.9999,8345.54,5454.17,1013.05,2,0.930443
39572.6,9.99367,8319.81,5479.35,1008.47,3,0.432025
39672.6,9.99989,8302.69,5496.17,1003.13,2,0.932052
39772.6,9.99977,8277.02,5521.41,998.694,3,0.43211
39872.6,9.99969,8259.91,5538.24,993.494,2,0.932187
39972.6,9.99966,8234.25,5563.48,989.183,3,0.432272
40072.6,9.99982,8216.55,5579.69,984.118,2,0.932317
40172.6,9.99987,8189.47,5603.41,979.926,3,0.43235
40272.6,9.99934,8172.52,5620.39,974.99,2,0.932515
40372.6,9.99979,8148.84,5647.51,970.915,3,0.432568
40472.6,9.99992,8133.52,5665.98,966.104,2,0.932588
40573,9.95915,8108.65,5691.99,962.114,3,0.442843
40673,9.99946,8091.52,5708.8,957.422,2,0.942977
40773.1,9.99939,8065.89,5734.08,953.566,3,0.44313
40873.1,9.99993,8048.92,5751.05,948.989,2,0.943147
40973.1,9.99968,8022.46,5775.46,945.236,3,0.443227
41073.1,9.99957,8004.31,5791.16,940.77,2,0.943335
41173.1,9.99975,7977.99,5815.68,937.114,3,0.443397
41273.1,9.99972,7961.48,5833.1,932.755,2,0.943467
41373.1,9.99977,7937.15,5859.64,929.195,3,0.443525
41473.1,9.99955,7920.54,5876.94,924.938,2,0.943637
41573.1,9.99992,7893.33,5900.51,921.47,3,0.443657
41673.1,9.99995,7875.82,5916.92,917.313,2,0.94367
41773.1,9.99988,7852.99,5944.72,913.932,3,0.4437
41873.1,9.99962,7843.3,5966.62,909.868,2,0.943795
41977.1,9.61793,7842.27,6002.26,906.337,3,0.543108
42077.1,9.99997,7836.84,6037.71,903.076,3,0.043115
42177.1,9.99974,7820.92,6046.65,898.812,2,0.54318
42277.1,9.99967,7785.25,6042.21,895.638,3,0.0432625
42377.1,9.99991,7761.49,6045.35,891.801,2,0.543285
42477.1,9.99965,7729.51,6061.12,888.689,3,0.0433725
42577.1,9.99745,7712.2,6077.72,884.936,2,0.54401
42677.1,10.0019,7689.79,6105.87,881.919,3,0.0435375
42777.1,9.99977,7674.14,6124.07,878.25,2,0.543595
42877.1,9.99971,7647.54,6147.77,875.283,3,0.0436675
42977.1,9.99965,7623.93,6150.98,871.683,2,0.543755
43077.1,9.99969,7588.5,6144.64,868.808,3,0.0438325
43177.1,9.99962,7564.67,6143.4,865.286,2,0.543927
43277.1,9.99957,7532.34,6158.29,862.456,3,0.044035
43377.1,9.99825,7515.4,6175.28,859.015,2,0.544473
43477.1,9.99996,7492.01,6202.64,856.273,3,0.0444825
43577.1,9.9999,7476.49,6220.95,852.904,2,0.544508
43677.1,9.99962,7452.38,6247.68,850.225,3,0.0446025
43777.1,9.99963,7435.61,6264.85,846.925,2,0.544695
43877.1,9.99999,7409.51,6289.63,844.306,3,0.0446975
43985.4,9.23643,7390.91,6304.79,840.703,2,0.75137
44085.4,10.0001,7362.46,6326.85,838.146,3,0.251335
44185.4,9.99963,7343.38,6341.41,834.982,2,0.751427
44285.4,9.99959,7310.59,6353.85,832.434,3,0.25153
44385.4,9.9996,7286.65,6352.59,829.332,2,0.75163
44485.4,9.99985,7250.91,6348.99,826.884,3,0.251667
44585.4,9.99874,7226.92,6349.55,823.843,2,0.751983
44685.4,9.99963,7190.92,6350.17,821.452,3,0.252075
44785.4,9.99989,7166.92,6350.11,818.471,2,0.752102
44885.4,9.99976,7130.94,6349.31,816.132,3,0.252162
44985.4,9.99984,7106.94,6349.25,813.209,2,0.752203
45085.4,9.99975,7070.94,6349.54,810.92,3,0.252265
45185.4,9.99974,7046.94,6349.81,808.052,2,0.75233
45285.4,9.99964,7010.94,6350.07,805.812,3,0.25242
45385.4,9.99977,6986.94,6350.05,802.998,2,0.752478
45485.4,9.99986,6950.94,6349.98,800.805,3,0.252513
45585.4,9.9994,6926.94,6349.99,798.043,2,0.752662
45685.4,9.99971,6890.94,6350,795.896,3,0.252735
45785.4,10,6866.94,6350,793.185,2,0.752728
45885.4,9.99992,6830.95,6349.2,791.082,3,0.252748
45985.5,9.99407,6806.96,6348.72,788.419,2,0.75423
46085.5,9.99954,6770.96,6348.17,786.359,3,0.254345
46185.5,9.99993,6746.96,6347.85,783.746,2,0.754363
46285.5,9.99924,6711.1,6345.27,781.726,3,0.254553
46385.5,10.0001,6687.19,6343.2,779.159,2,0.754533
46485.5,9.99983,6651.72,6347.23,777.168,3,0.254575
46585.5,9.99965,6631.19,6359.54,774.644,2,0.754663
46685.5,9.99977,6606.4,6385.62,772.706,3,0.25472
46785.5,9.99832,6590.86,6403.91,770.228,2,0.75514
46896.7,8.99256,6567.09,6430.94,767.931,3,0.535215
46996.9,9.98421,6543.17,6457.84,766.047,3,0.0391675
47100.3,9.6692,6527.24,6475.8,763.516,2,0.624698
