t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
50317.1,20.4668,17550,10490,17550,10492.5,1758.02,1,0.790518,48.8597,3.9,3.83087,1.22149,0.761422,41.4704,0.0463,2.1354,27.8767,5.8862,0.05
50351.9,28.7045,17550,10478,17550,10482.1,1751.3,1,0.661462,34.8378,4.23,4.11828,0.870945,0.823373,31.251,0.0542,1.5534,18.6583,5.8259,0.0757
50393,24.3484,17550,10466,17550,10469.7,1743.18,1,0.688225,41.0705,4.56,4.45711,1.02676,0.795237,36.9913,0.0712,1.6885,21.4204,6.9914,0.1031
50440,21.2951,17550,10454,17550,10455.7,1733.77,1,0.862205,46.9592,4.89,4.84453,1.17398,0.769537,42.9599,0.0506,2.0858,27.3301,7.567,0.085
50483.1,23.1769,17550,10442,17550,10442.7,1725.36,1,0.940865,43.1464,5.22,5.20048,1.07866,0.786081,38.9521,0.0492,2.1948,23.0586,8.2676,0.0688
50521.9,25.8103,17550,10430,17550,10431.1,1718.05,1,0.90947,38.7442,5.55,5.52012,0.968605,0.805624,35.4464,0.0509,1.6342,20.5025,7.2304,0.0598
50565.1,23.1189,17550,10418,17550,10418.1,1709.8,1,0.990835,43.2546,5.88,5.87697,1.08136,0.785606,39.9207,0.0567,2.2233,24.1083,8.434,0.0749
50597.4,30.9433,17550,10406,17550,10408.4,1704.09,1,0.798765,32.3172,0.209999,0.209999,0.80793,0.835033,28.7663,0.0505,1.4169,17.2416,5.4668,0.0586
50627.7,32.9919,17550,10394,17550,10399.3,1698.88,1,0.556527,30.3105,0.539999,0.393653,0.757762,0.844433,26.9821,0.0502,1.3895,15.2288,5.4988,0.0641
50664.5,27.2448,17550,10382,17550,10388.3,1692.3,1,0.474135,36.7043,0.869999,0.696464,0.917607,0.814844,33.6738,0.0513,1.4376,20.4636,6.4886,0.056
50697,30.72,17550,10370,17550,10378.5,1686.69,1,0.287937,32.5521,1.2,0.965019,0.813802,0.833939,29.1611,0.0445,1.5808,18.8383,4.3397,0.0444
50733.8,27.1798,17550,10350,17550,10365.8,1681.24,1,0.207738,36.792,0.28,0.28,0.9198,0.814446,32.7803,0.0441,1.3721,18.198,8.2809,0.0654
50772.5,25.8252,17550,10338,17550,10347.9,1674.39,1,0.175785,38.7219,0.33,0.288789,0.968047,0.805724,30.7197,0.0504,1.3676,18.6356,6.1626,0.0557
50806.6,29.3318,17550,10326,17550,10337.7,1668.6,1,0.0281025,34.0927,0.66,0.339274,0.852318,0.826803,30.5106,0.0447,1.4345,17.7008,6.781,0.0524
50840.3,29.6724,17550,10326,17550,10327.6,1661.41,0,0.870637,33.7014,0.66,0.61731,0.842535,0.82861,30.5528,0.0434,1.4105,17.0194,6.9562,0.083
50874.4,29.3234,17550,10314,17550,10317.3,1655.73,1,0.7232,34.1025,0.99,0.898656,0.852562,0.826758,32.53,0.0479,1.4983,21.5363,4.8224,0.0787
50925.1,19.7466,17550,10302,17550,10302.1,1646.65,1,0.989242,50.6417,1.32,1.31645,1.26604,0.75389,47.1388,0.0468,1.6359,31.4574,8.8452,0.0494
50963.1,26.2722,17550,10290,17550,10290.7,1640.27,1,0.94082,38.0631,1.65,1.63047,0.951577,0.808691,34.7867,0.0661,1.5927,22.0808,6.0674,0.0561
51003.1,24.9911,17550,10278,17550,10278.7,1633.55,1,0.941177,40.0143,1.98,1.96059,1.00036,0.799936,37.091,0.0464,1.5906,23.2641,7.4047,0.0481
51039.9,27.1938,17550,10266,17550,10267.7,1627.56,1,0.860505,36.7731,2.31,2.26397,0.919327,0.814532,33.0715,0.1232,2.1174,18.8839,6.5555,0.0645
51076.3,27.4463,17550,10254,17550,10256.7,1621.69,1,0.771375,36.4348,2.64,2.56455,0.91087,0.81607,32.3695,0.05,2.6598,18.8778,5.5849,0.0628
51108.2,31.4378,17550,10242,17550,10247.2,1616.8,1,0.566595,31.8088,2.97,2.82698,0.79522,0.837404,28.5676,0.0485,1.6304,16.5881,5.9915,0.0592
51137.1,34.5502,17550,10230,17550,10238.5,1612.52,1,0.29018,28.9434,3.3,3.06576,0.723585,0.850898,26.0493,0.0417,1.377,15.4303,4.8098,0.0466
51173,27.8512,17550,10218,17550,10227.7,1606.89,1,0.187808,35.9051,3.63,3.36198,0.897627,0.818485,32.9418,0.0734,1.4084,17.6804,7.5052,0.0572
51210.5,26.6996,17550,10206,17550,10216.5,1601.01,1,0.124152,37.4538,3.96,3.67097,0.936345,0.811444,33.6312,0.0525,1.6438,22.621,4.9571,0.0497
51240.6,33.157,17550,10206,17550,10207.5,1595.14,0,0.87814,30.1595,3.96,3.91979,0.753987,0.845145,26.325,0.0489,1.3957,15.963,4.7188,0.0471
51268.6,35.6756,17550,10194,17550,10199.1,1591.17,1,0.5789,28.0304,4.29,4.15104,0.70076,0.855243,26.8738,0.0504,1.726,15.7135,5.1004,0.045
51303.2,28.979,17550,10182,17550,10188.7,1585.99,1,0.441595,34.5078,4.62,4.43573,0.862695,0.82489,31.3587,0.0537,1.4068,16.3894,7.2777,0.0624
51337,29.5492,17550,10170,17550,10178.5,1580.99,1,0.287643,33.8419,4.95,4.71492,0.846048,0.82796,30.5755,0.0666,1.3884,16.7075,7.3679,0.0608
51370.2,30.1544,17550,10150,17550,10167.7,1577.1,1,0.11671,33.1627,0.28,0.28,0.829068,0.831103,30.2099,0.0521,1.3699,17.3767,6.1008,0.0604
51400.5,32.9535,17550,10150,17550,10152.5,1571.4,0,0.875355,30.3458,0.28,0.28,0.758645,0.844267,26.968,0.0458,1.5917,16.2958,4.7413,0.0467
51428,36.3978,17550,10150,17550,10150,1566.26,1,0.56221,27.4742,0.56,0.437419,0.686855,0.8579,26.3774,0.0459,1.3766,15.8715,4.8508,0.0476
51458.3,32.9657,17550,10150,17550,10150,1560.63,1,0.320575,30.3346,0.84,0.649761,0.758365,0.84432,27.4494,0.0446,1.3945,16.8838,4.8001,0.0497
51487.7,34.0402,17550,10150,17550,10150,1555.22,1,0.055,29.377,1.12,0.8554,0.734425,0.848842,26.5878,0.0416,1.3706,16.2364,4.7426,0.0453
51515.8,35.5902,17550,10150,17550,10150,1550.08,0,0.75744,28.0976,1.12,1.05208,0.70244,0.854922,25.4173,0.0412,1.3716,15.8792,4.0026,0.045
51542.8,37.0254,17550,10150,17550,10150,1545.17,1,0.432653,27.0085,1.4,1.24114,0.675213,0.860132,25.7361,0.0638,1.3754,14.2572,4.1839,0.0481
51596,18.7894,17550,10150,17550,10150,1535.59,1,0.763188,53.2214,1.68,1.61369,1.33054,0.743118,48.3471,0.0745,2.4413,28.0225,10.027,0.1099
51640.2,22.6411,17550,10150,17550,10150,1527.72,1,0.867373,44.1674,1.96,1.92286,1.10418,0.781616,39.7613,0.0416,1.4366,26.6639,6.5586,0.0504
51674.6,29.0288,17550,10150,17550,10150,1521.64,1,0.728585,34.4485,2.24,2.164,0.861212,0.825163,31.4009,0.0431,1.5722,20.3711,5.0696,0.0493
51712.3,26.5694,17550,10150,17550,10150,1515.06,1,0.669518,37.6373,2.52,2.42746,0.940933,0.810614,34.8269,0.0443,1.6586,21.8141,6.2259,0.0501
51741.4,34.3172,17550,10150,17550,10150,1510,1,0.398015,29.1399,2.8,2.63144,0.728498,0.849966,26.094,0.0419,1.5589,15.3866,4.6139,0.0441
