t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms
65399.8,4.67176,13750,12250,13750,12250,271.836,5,0.84192,214.052,0.56001,0.515748,5.35131,0.302974,185.684,0.9037
65553.6,6.50221,13750,12250,13750,12250,270.695,4,0.686768,153.794,1.68001,1.5923,3.84485,0.424029,125.531,0.435
65693.8,7.13138,13776.9,12273.9,13769.6,12267.6,270.642,4,0.1924,140.225,0.99,0.723492,3.50563,0.457372,122.339,0.3694
66244.8,1.81498,13821.4,12314.2,13812.7,12305.9,268.255,5,0,550.97,2.64,2.31,6.25,0.247921,155.564,0.858
66472.7,4.38806,13856.9,12362.1,13855.3,12358.8,268.214,5,0.697275,227.891,4.29,4.1901,5.69728,0.280464,200.262,0.3929
66715,4.12635,13861.7,12421,13863.5,12409.2,268.06,5,0,242.345,5.94,5.61,6.05862,0.258737,214.19,0.3902
66908,5.18373,13842.5,12464.7,13843.6,12462.9,267.955,4,0.822785,192.911,1.26,1.20152,4.82278,0.340898,169.402,0.5066
67103.9,5.10297,13803.1,12509.8,13805.5,12507.5,268.148,5,0.72189,195.964,2.91,2.81822,4.89911,0.335141,169.794,0.3958
67378.6,3.64084,13756.2,12547.1,13766.3,12540.6,267.79,5,0,274.662,4.56,4.23,6.25,0.247921,207.834,0.5142
67617.3,4.1881,13698.3,12551.9,13698.7,12552,267.64,5,0.969293,238.772,0.209999,0.209999,5.96929,0.263946,188.221,0.4506
67827.7,4.75303,13640.5,12551.6,13651.4,12546.7,267.679,5,0,210.392,1.86,1.53,5.25981,0.309223,180.516,0.4718
68055,4.40019,13599,12594.6,13601.5,12591.7,267.651,5,0.681575,227.263,3.51,3.40492,5.68157,0.281448,195.117,0.5977
68349.3,3.39791,13559.6,12639.9,13567.7,12631,267.175,5,0,294.299,5.16,4.83,6.25,0.247921,259.615,0.6925
68560.9,4.72637,13517.6,12682.7,13523.6,12676.7,267.262,5,0.289472,211.579,0.809999,0.575525,5.28947,0.307183,175.46,0.4137
68793.3,4.30201,13475,12724.9,13483.5,12716.5,267.209,5,0,232.449,2.46,2.13,5.81123,0.273422,202.349,0.6093
69049.8,3.8984,13450,12750,13450,12750,266.383,5,0,256.516,0.84,0.56,6.25,0.247921,181.891,1.1707
69249.3,5.01367,13450,12750,13450,12750,265.066,4,0.986363,199.454,1.96,1.95618,4.98636,0.328679,172.05,0.4375
69446.4,5.07451,13450,12750,13450,12750,263.778,5,0.91295,197.064,3.36,3.33563,4.92659,0.333092,173.104,0.423
69708.8,3.80986,13450,12750,13450,12750,262.081,5,0,262.477,4.76,4.48,6.25,0.247921,235.336,0.437
69963.7,3.92356,13450,12750,13450,12750,260.454,5,0,254.87,0.160001,0.160001,6.25,0.247921,227.838,0.5119
70160.4,5.08438,13450,12750,13450,12750,259.212,4,0.91702,196.681,1.28,1.25677,4.91702,0.333804,166.079,0.5068
70431.7,3.68607,13450,12750,13450,12750,257.519,5,0,271.291,2.68,2.4,6.25,0.247921,181.374,1.1362
70626.4,5.1359,13450,12750,13450,12750,256.317,4,0.867697,194.708,3.8,3.76296,4.8677,0.337498,162.939,0.4311
70804,5.63116,13450,12750,13450,12750,255.231,5,0.307283,177.583,5.2,5.00604,4.43959,0.37133,160.823,0.4362
71028.6,4.4512,13450,12750,13450,12750,253.869,5,0.923745,224.659,0.600003,0.578651,5.61646,0.285567,196.128,0.4273
71203.8,5.71028,13450,12750,13450,12750,252.818,5,0.301812,175.123,2,1.80451,4.37807,0.376462,151.825,0.4575
71378.7,5.71489,13450,12750,13450,12750,251.777,4,0.67635,174.982,3.12,3.02938,4.37454,0.376759,150.05,0.4079
71562.5,5.44313,13450,12750,13450,12750,250.692,5,0.269293,183.718,4.52,4.3154,4.59294,0.358838,163.67,0.4489
71755.2,5.18705,13450,12750,13450,12750,249.565,5,0.088985,192.788,5.92,5.66492,4.81969,0.341133,166.444,0.8575
72026.9,3.68134,13450,12750,13450,12750,247.992,5,0,271.64,1.32,1.04,6.25,0.247921,169.567,0.5042
72326.1,3.34237,13450,12750,13450,12750,246.284,5,0,299.189,2.72,2.44,6.25,0.247921,266.902,0.7348
72584,3.87758,13450,12750,13450,12750,244.829,5,0,257.893,4.12,3.84,6.25,0.247921,217.486,0.5381
72815.1,4.3265,13450,12750,13450,12750,243.541,5,0.778347,231.134,5.52001,5.45794,5.77835,0.275436,196.436,0.4296
73012.4,5.06829,13450,12750,13450,12750,242.451,5,0.710975,197.305,0.920006,0.839079,4.93263,0.332643,173.024,0.8207
73192.4,5.55707,13450,12750,13450,12750,241.466,5,0.209747,179.951,2.32001,2.09873,4.49877,0.366458,154.814,0.7974
73463.1,3.69334,13450,12750,13450,12750,239.999,5,0,270.758,3.72001,3.44001,6.25,0.247921,179.902,0.5967
73647,5.43791,13450,12750,13450,12750,239.012,4,0.597355,183.894,4.84001,4.72727,4.59735,0.358484,156.394,0.4513
73862.3,4.64488,13450,12750,13450,12750,237.868,5,0.979622,215.291,0.240007,0.240007,5.38227,0.300888,194.423,0.7112
74056.4,5.15111,13450,12750,13450,12750,236.845,5,0.83295,194.133,1.64001,1.59323,4.85333,0.338582,164.592,0.6486
74304.2,4.03591,13450,12750,13450,12750,235.552,5,0,247.775,3.04001,2.76001,6.19439,0.251016,204.738,0.4333
74524.5,4.54026,13450,12750,13450,12750,234.415,5,0.50629,220.252,4.44001,4.30177,5.50629,0.292675,193.032,0.4336
74713.1,5.30067,13450,12750,13450,12750,233.45,5,0.222675,188.655,5.84001,5.62236,4.71638,0.349088,165.765,0.4576
75007.7,3.39463,13450,12750,13450,12750,231.958,5,0,294.583,1.24001,0.960009,6.25,0.247921,205.742,0.3547
75206.6,5.02827,13450,12750,13450,12750,230.962,4,0.971888,198.875,2.36001,2.35214,4.97189,0.329742,170.902,0.4931
75437.2,4.33587,13450,12750,13450,12750,229.817,5,0,230.634,3.76001,3.48001,5.76585,0.276205,200.256,0.4863
75624.6,5.33681,13450,12750,13450,12750,228.895,4,0.684445,187.378,4.88001,4.79165,4.68444,0.351585,155.574,0.4733
75803.9,5.5764,13450,12750,13450,12750,228.02,5,0.167623,179.327,0.28001,0.0469443,4.48318,0.367735,159.354,0.4338
76020.3,4.62089,13450,12750,13450,12750,226.972,5,0.577835,216.409,1.68001,1.5618,5.41021,0.299017,191.214,0.5154
76194.1,5.75301,13450,12750,13450,12750,226.138,4,0.923388,173.822,2.80001,2.77856,4.34555,0.379204,147.406,0.3876
76431.6,4.21154,13450,12750,13450,12750,225.008,5,0,237.443,4.20001,3.92001,5.93608,0.26591,164.845,0.5503
76640.9,4.77836,13450,12750,13450,12750,224.022,5,0.231925,209.277,5.60001,5.38495,5.23193,0.311153,175.642,0.4206
76827.9,5.34735,13450,12750,13450,12750,223.148,4,0.907135,187.008,0.720011,0.694009,4.67521,0.35231,159.06,0.4193
77038.2,4.75446,13450,12750,13450,12750,222.173,5,0,210.329,2.12001,1.84001,5.25822,0.309333,185.919,0.4029
77234.2,5.10289,13450,12750,13450,12750,221.272,4,0.899185,195.967,3.24001,3.21178,4.89919,0.335135,169.533,0.7366
77457.7,4.47455,13450,12750,13450,12750,220.253,5,0,223.486,4.64001,4.36001,5.58715,0.287441,197.148,0.4641
77631,5.76994,13450,12750,13450,12750,219.47,4,0.332797,173.312,5.76001,5.5732,4.3328,0.380284,149.851,0.3961
77889.8,3.8632,13450,12750,13450,12750,218.31,5,0,258.853,1.16001,0.880013,6.25,0.247921,191.105,0.4752
78085.3,5.11672,13450,12750,13450,12750,217.442,4,0.88594,195.438,2.28001,2.24808,4.88594,0.336127,163.438,0.4509
78271.8,5.36055,13450,12750,13450,12750,216.621,5,0.549643,186.548,3.68001,3.55391,4.6637,0.353216,165.494,0.4239
78466,5.14898,13450,12750,13450,12750,215.772,5,0.404975,194.213,5.08001,4.91341,4.85533,0.338431,157.379,0.6162
78644.8,5.59349,13450,12750,13450,12750,214.996,4,0.874455,178.779,0.200014,0.200014,4.46948,0.368861,155.966,0.475
78808.8,6.09854,13450,12750,13450,12750,214.29,4,0.973798,163.974,1.32001,1.31268,4.09934,0.40062,143.379,0.4327
79020.4,4.72597,13450,12750,13450,12750,213.385,5,0,211.597,2.72001,2.44001,5.28992,0.307152,183.781,0.5544
79212,5.21772,13450,12750,13450,12750,212.572,4,0.791367,191.655,3.84001,3.7816,4.79137,0.343296,164.392,0.5698
79483.8,3.67948,13450,12750,13450,12750,211.43,5,0,271.777,5.24002,4.96001,6.25,0.247921,175.685,0.431
79698.3,4.66228,13450,12750,13450,12750,210.537,5,0.362182,214.487,0.640016,0.461427,5.36218,0.302239,173.073,0.4002
79907.8,4.77382,13450,12750,13450,12750,209.672,5,0.599075,209.476,2.04002,1.92776,5.23689,0.310808,184.682,0.4462
80105.9,5.0474,13450,12750,13450,12750,208.861,5,0.552122,198.122,3.44002,3.31461,4.95305,0.331131,165.282,0.4802
80277.6,5.82294,13450,12750,13450,12750,208.163,4,0.845485,171.735,4.56002,4.51675,4.29336,0.383646,148.626,0.3872
80448.7,5.84501,13450,12750,13450,12750,207.472,5,0.122635,171.086,5.96002,5.71435,4.27715,0.385036,152.551,0.4081
80640.8,5.20584,13450,12750,13450,12750,206.701,4,0.92493,192.092,1.08002,1.059,4.8023,0.34246,169.511,0.4186
80841.6,4.98111,13450,12750,13450,12750,205.902,5,0.943892,200.759,2.48002,2.46431,5.01896,0.326296,157.925,0.3959
81070,4.37725,13450,12750,13450,12750,205.001,5,0,228.454,3.88002,3.60002,5.71134,0.279585,165.325,0.4436
81305.8,4.24031,13450,12750,13450,12750,204.078,5,0.895792,235.832,5.28002,5.25084,5.89579,0.268311,206.995,0.518
81480.7,5.71985,13450,12750,13450,12750,203.399,5,0.266537,174.83,0.680018,0.474649,4.37075,0.377078,140.934,0.4391
81660.7,5.55447,13450,12750,13450,12750,202.705,4,0.76742,180.035,1.80002,1.7349,4.50088,0.366285,153.073,0.3912
81825.3,6.07676,13450,12750,13450,12750,202.075,4,0.881458,164.562,2.92002,2.88683,4.11404,0.399309,142.31,0.4034
82049.4,4.46234,13450,12750,13450,12750,201.223,5,0,224.098,4.32002,4.04002,5.60244,0.286462,200.094,1.0966
82511.5,2.16396,13450,12750,13450,12750,199.488,5,0,462.117,5.72002,5.44002,6.25,0.247921,321.008,0.6562
82708.2,5.08298,13450,12750,13450,12750,198.759,4,0.91837,196.735,0.84002,0.817164,4.91837,0.333703,165.858,0.4414
82880.4,5.80709,13450,12750,13450,12750,198.124,5,0.223452,172.203,2.24002,2.02259,4.30508,0.382644,150.274,0.7159
83064.5,5.43333,13450,12750,13450,12750,197.451,4,0.824682,184.049,3.36002,3.31093,4.60123,0.358175,156.131,0.4924
83258.8,5.14702,13450,12750,13450,12750,196.745,5,0.68186,194.287,4.76002,4.67094,4.85718,0.338291,171.118,0.463
83459,4.99382,13450,12750,13450,12750,196.023,5,0.688045,200.247,0.160021,0.160021,5.00619,0.327228,166.535,0.4375
83641.9,5.46828,13450,12750,13450,12750,195.368,5,0.259867,182.873,1.56002,1.35278,4.57182,0.360533,157.411,0.4578
83864.8,4.48646,13450,12750,13450,12750,194.576,5,0.832187,222.893,2.96002,2.91303,5.57232,0.288394,167.194,0.5722
84069.4,4.88747,13450,12750,13450,12750,193.854,5,0.94731,204.605,4.36002,4.34527,5.11512,0.31937,160.581,0.5507
84265.4,5.10242,13450,12750,13450,12750,193.168,5,0.84695,195.986,5.76002,5.71717,4.89964,0.335101,164.384,0.454
84457.6,5.2021,13450,12750,13450,12750,192.5,5,0.652705,192.23,1.16002,1.06278,4.80576,0.342195,165.598,0.5681
84664.4,4.83607,13450,12750,13450,12750,191.786,5,0.822187,206.779,2.56002,2.51024,5.16948,0.315519,172.48,0.5237
84915.1,3.98764,13450,12750,13450,12750,190.927,5,0,250.775,3.96002,3.68002,6.25,0.247921,213.694,0.8687
85113.3,5.04542,13450,12750,13450,12750,190.254,4,0.954985,198.199,5.08002,5.06742,4.95499,0.330988,166.261,0.6278
85299.9,5.36038,13450,12750,13450,12750,189.624,5,0.61883,186.554,0.480024,0.373297,4.66385,0.353205,161.432,0.4356
85533.9,4.27274,13450,12750,13450,12750,188.841,5,0,234.042,1.88002,1.60002,5.85105,0.271004,162.232,0.5274
85715.2,5.51595,13450,12750,13450,12750,188.238,4,0.532313,181.292,3.00002,2.86907,4.53231,0.363725,153.986,0.451
85887.9,5.79114,13450,12750,13450,12750,187.668,4,0.849253,172.678,4.12002,4.07782,4.31694,0.381632,152.222,0.4384
86062.4,5.73014,13450,12750,13450,12750,187.095,5,0.21215,174.516,5.52003,5.29943,4.3629,0.377739,151.567,0.4593
86267.3,4.88005,13450,12750,13450,12750,186.426,5,0.335048,204.916,0.920026,0.733839,5.1229,0.318816,173.546,0.5496
86459.9,5.19221,13450,12750,13450,12750,185.802,5,0.149953,192.596,2.32003,2.08201,4.81491,0.341497,156.668,0.4864
86630.2,5.87236,13450,12750,13450,12750,185.254,4,0.407185,170.289,3.44003,3.27404,4.25723,0.386751,143.155,0.6344
86808.6,5.6063,13450,12750,13450,12750,184.684,4,0.866453,178.371,4.56003,4.52263,4.45927,0.369702,145.446,0.437
87031.3,4.49119,13450,12750,13450,12750,183.976,5,0,222.658,5.96003,5.68003,5.56645,0.288772,158.604,0.7098
87203.3,5.8119,13450,12750,13450,12750,183.433,4,0.301517,172.061,1.08003,0.884452,4.30152,0.382948,147.22,0.4581
87385.9,5.4757,13450,12750,13450,12750,182.86,4,0.867142,182.625,2.20003,2.16283,4.56563,0.361032,158.323,0.5101
87608,4.50265,13450,12750,13450,12750,182.168,5,0,222.091,3.60003,3.32003,5.55229,0.289686,197.569,0.5862
87854.8,4.05248,13450,12750,13450,12750,181.406,5,0,246.762,5.00003,4.72003,6.16906,0.252439,213.603,0.541
88072.7,4.58942,13450,12750,13450,12750,180.738,5,0.447307,217.892,0.400028,0.245275,5.44731,0.296552,185.721,0.4884
88275,4.94246,13450,12750,13450,12750,180.122,5,0.505512,202.328,1.80003,1.66157,5.05821,0.323452,169.966,0.5626
88553.5,3.59036,13450,12750,13450,12750,179.281,5,0,278.524,3.20003,2.92003,6.25,0.247921,183.024,0.4083
88762.5,4.78591,13450,12750,13450,12750,178.655,5,0.223662,208.946,4.60003,4.38265,5.22366,0.311727,181.932,0.4697
88937.2,5.7252,13450,12750,13450,12750,178.135,4,0.590325,174.667,5.72003,5.60532,4.36666,0.377422,147.955,0.4656
89098.5,6.19823,13450,12750,13450,12750,177.658,4,0.623738,161.336,0.84003,0.734677,4.03341,0.406558,141.395,0.4889
89327.7,4.36366,13450,12750,13450,12750,176.984,5,0,229.165,2.24003,1.96003,5.72914,0.278477,202.12,0.6389
89524.4,5.0818,13450,12750,13450,12750,176.409,4,0.919515,196.781,3.36003,3.33749,4.91952,0.333618,164.344,0.5276
89716.2,5.21465,13450,12750,13450,12750,175.853,5,0.713702,191.768,4.76003,4.67987,4.79419,0.34308,171.113,0.5574
90056.6,2.93804,13450,12750,13450,12750,174.874,5,0,340.362,0.160031,0.160031,6.25,0.247921,235.354,0.6367
90319.7,3.80063,13450,12750,13450,12750,174.125,5,0,263.114,1.56003,1.28003,6.25,0.247921,226.237,0.5024
90519.5,5.00399,13450,12750,13450,12750,173.56,4,0.99601,199.84,2.68003,2.67891,4.99601,0.327972,165.844,0.5417
90739.2,4.55203,13450,12750,13450,12750,172.944,5,0,219.682,4.08003,3.80003,5.49205,0.293606,191.417,0.4507
90919,5.56084,13450,12750,13450,12750,172.442,4,0.495725,179.829,5.20003,5.05884,4.49573,0.366707,150.731,0.4702
91115.7,5.08398,13450,12750,13450,12750,171.897,5,0.413132,196.696,0.600033,0.43571,4.91741,0.333775,176.613,0.511
91392.3,3.61515,13450,12750,13450,12750,171.136,5,0,276.614,2.00003,1.72003,6.25,0.247921,205.947,0.5774
91577.1,5.41164,13450,12750,13450,12750,170.631,4,0.619667,184.787,3.12003,3.01354,4.61967,0.356704,145.584,0.5467
91843.8,3.74985,13450,12750,13450,12750,169.908,5,0,266.677,4.52003,4.24003,6.25,0.247921,243.352,1.3201
92063.1,4.55926,13450,12750,13450,12750,169.318,5,0.483342,219.334,5.92003,5.77537,5.48334,0.294177,182.791,0.609
92252.7,5.27612,13450,12750,13450,12750,168.812,5,0.22167,189.533,1.32003,1.1021,4.73833,0.347383,156.668,0.7182
92504.5,3.97052,13450,12750,13450,12750,168.143,5,0,251.856,2.72003,2.44003,6.25,0.247921,218.779,1.1567
92737.9,4.28489,13450,12750,13450,12750,167.528,5,0.83446,233.378,4.12003,4.07368,5.83446,0.272008,199.522,0.924
93041.7,3.29141,13450,12750,13450,12750,166.735,5,0,303.822,5.52004,5.24004,6.25,0.247921,230.433,0.8302
93275.3,4.28049,13450,12750,13450,12750,166.13,5,0.840457,233.618,0.920036,0.875364,5.84046,0.271645,198.44,0.5807
93507.1,4.31505,13450,12750,13450,12750,165.534,5,0,231.747,2.32004,2.04004,5.79367,0.274495,189.514,0.763
93725.9,4.57107,13450,12750,13450,12750,164.975,5,0.469178,218.767,3.72004,3.57141,5.46918,0.295109,185.22,0.7233
93947.2,4.51819,13450,12750,13450,12750,164.414,5,0,221.327,5.12004,4.84004,5.53319,0.290923,182.405,0.5343
94135.7,5.30514,13450,12750,13450,12750,163.939,4,0.712412,188.496,0.240037,0.240037,4.71241,0.349398,157.164,1.3035
94390.2,3.9293,13450,12750,13450,12750,163.301,5,0,254.498,1.64004,1.36004,6.25,0.247921,207.184,0.9365
94599.6,4.77427,13450,12750,13450,12750,162.781,5,0.236398,209.456,3.04004,2.82623,5.2364,0.310843,168.849,0.4875
94813.2,4.68281,13450,12750,13450,12750,162.253,5,0.57507,213.547,4.44004,4.32106,5.33867,0.303829,183.269,0.9404
95012.3,5.02322,13450,12750,13450,12750,161.765,5,0.551957,199.076,5.84004,5.71459,4.97689,0.329374,168.61,0.5102
95204.5,5.20162,13450,12750,13450,12750,161.296,5,0.35815,192.248,1.24004,1.06032,4.80619,0.342162,162.275,0.692
95435.4,4.33175,13450,12750,13450,12750,160.736,5,0,230.853,2.64004,2.36004,5.77134,0.275867,198.754,0.4523
95663.3,4.38755,13450,12750,13450,12750,160.187,5,0.697935,227.917,4.04004,3.95546,5.69794,0.280423,199.079,0.5985
95922,3.86501,13450,12750,13450,12750,159.569,5,0,258.732,5.44004,5.16004,6.25,0.247921,178.327,0.7894
96128.3,4.84794,13450,12750,13450,12750,159.079,5,0.156825,206.273,0.84004,0.603951,5.15683,0.316411,174.788,0.6901
96388,3.85076,13450,12750,13450,12750,158.467,5,0,259.689,2.24004,1.96004,6.25,0.247921,217.69,0.448
96595.8,4.81175,13450,12750,13450,12750,157.98,5,0.195613,207.825,3.64004,3.41481,5.19561,0.313685,168.657,0.4742
96813.8,4.58741,13450,12750,13450,12750,157.473,5,0.645312,217.988,5.04004,4.94073,5.4497,0.296394,181.907,0.4669
97028,4.66742,13450,12750,13450,12750,156.978,5,0,214.251,0.440041,0.160041,5.35627,0.302638,177.623,0.4661
97261.6,4.2806,13450,12750,13450,12750,156.441,5,0.840307,233.612,1.84004,1.79533,5.84031,0.271654,198.994,0.7719
97575.6,3.18501,13450,12750,13450,12750,155.726,5,0,313.97,3.24004,2.96004,6.25,0.247921,187.923,0.5518
97820.1,4.08999,13450,12750,13450,12750,155.174,5,0,244.499,4.64004,4.36004,6.11248,0.255646,214.804,0.7053
98010.1,5.26444,13450,12750,13450,12750,154.747,4,0.748847,189.954,5.76004,5.68972,4.74885,0.346569,159.457,0.5718
98219.6,4.77332,13450,12750,13450,12750,154.279,5,0.986287,209.498,1.16004,1.1562,5.23744,0.31077,185.078,0.431
98470.8,3.97967,13450,12750,13450,12750,153.722,5,0,251.277,2.56004,2.28004,6.25,0.247921,213.788,0.5483
98659.5,5.29975,13450,12750,13450,12750,153.306,4,0.7172,188.688,3.68004,3.60086,4.7172,0.349025,160.453,0.545
98917.9,3.87036,13450,12750,13450,12750,152.741,5,0,258.374,5.08004,4.80004,6.25,0.247921,185.635,0.4434
99154.4,4.22935,13450,12750,13450,12750,152.226,5,0.91107,236.443,0.480044,0.455144,5.91107,0.267398,205.113,0.4555
99362.6,4.80218,13450,12750,13450,12750,151.777,5,0,208.239,1.88004,1.60004,5.20597,0.312961,177.754,0.4673
99549.8,5.34223,13450,12750,13450,12750,151.374,4,0.679693,187.188,3.00004,2.91036,4.67969,0.351958,153.171,0.4367
99795.8,4.06419,13450,12750,13450,12750,150.849,5,0,246.052,4.40004,4.12004,6.15129,0.253442,212.641,0.4913
100068,3.67137,13450,12750,13450,12750,150.272,5,0,272.378,5.80005,5.52005,6.25,0.247921,238.627,0.5268
100428,2.77685,13450,12750,13450,12750,149.515,5,0,360.12,1.20005,0.920046,6.25,0.247921,243.87,0.8117
100656,4.38661,13450,12750,13450,12750,149.04,5,0.699162,227.966,2.60005,2.51581,5.69916,0.280346,170.239,0.7372
100871,4.66606,13450,12750,13450,12750,148.596,5,0,214.313,4.00005,3.72005,5.35783,0.302533,186.19,0.4805
101147,3.61278,13450,12750,13450,12750,148.027,5,0,276.795,5.40005,5.12005,6.25,0.247921,232.202,0.5763
101377,4.35339,13450,12750,13450,12750,147.558,5,0.74265,229.706,0.800047,0.727989,5.74265,0.277639,195.171,0.5007
101580,4.92111,13450,12750,13450,12750,147.145,5,0.822802,203.206,2.20005,2.15043,5.08015,0.321871,165.442,0.5127
101781,4.97689,13450,12750,13450,12750,146.739,5,0.846022,200.929,3.60005,3.55693,5.02322,0.325987,170.008,0.4488
102104,3.10032,13450,12750,13450,12750,146.093,5,0,322.548,5.00005,4.72005,6.25,0.247921,198.698,0.6198
102338,4.26952,13450,12750,13450,12750,145.627,5,0.855462,234.219,0.400049,0.359578,5.85546,0.270737,174.963,0.4402
102558,4.54282,13450,12750,13450,12750,145.191,5,0,220.128,1.80005,1.52005,5.50319,0.292877,173.774,0.445
102767,4.79509,13450,12750,13450,12750,144.781,5,0.21367,208.547,3.20005,2.97988,5.21367,0.312423,173.532,0.7591
102970,4.92635,13450,12750,13450,12750,144.385,5,0.288422,202.99,4.60005,4.40081,5.07475,0.322259,153.822,0.3828
103164,5.1427,13450,12750,13450,12750,144.007,5,0.14968,194.45,5.00679e-05,5.00679e-05,4.86126,0.337983,161.422,0.4121
103406,4.12662,13450,12750,13450,12750,143.538,5,0,242.329,1.40005,1.12005,6.05822,0.25876,166.468,0.6322
103608,4.96521,13450,12750,13450,12750,143.151,5,0.035035,201.401,2.80005,2.52986,5.03504,0.325128,149.401,0.3866
103791,5.44837,13450,12750,13450,12750,142.8,4,0.623565,183.541,3.92005,3.81465,4.58853,0.359191,152.971,0.3936
103979,5.32324,13450,12750,13450,12750,142.443,5,0.319952,187.856,5.32005,5.12964,4.69639,0.350649,164.798,0.7405
104184,4.87912,13450,12750,13450,12750,142.055,5,0.443823,204.955,0.720051,0.564322,5.12387,0.318747,161.256,0.5354
104373,5.29019,13450,12750,13450,12750,141.699,5,0.16955,189.029,2.12005,1.88753,4.72573,0.348361,155.356,0.5963
104568,5.14361,13450,12750,13450,12750,141.335,5,0.029945,194.416,3.52005,3.24844,4.86039,0.338049,163.578,0.6667
104789,4.527,13450,12750,13450,12750,140.924,5,0.552368,220.897,4.92005,4.79471,5.52242,0.291623,172.126,0.3946
105007,4.5825,13450,12750,13450,12750,140.52,5,0,218.222,0.320053,0.0400529,5.45554,0.296008,154.403,0.3937
105214,4.81476,13450,12750,13450,12750,140.137,5,0.192365,207.695,1.72005,1.49392,5.19237,0.313912,174.881,0.3949
105397,5.47077,13450,12750,13450,12750,139.802,4,0.762105,182.79,2.84005,2.77344,4.56974,0.3607,154.383,0.3884
105579,5.49906,13450,12750,13450,12750,139.471,5,0.308338,181.849,4.24005,4.04639,4.54623,0.362597,142.607,0.4096
105795,4.63616,13450,12750,13450,12750,139.08,5,0.700735,215.696,5.64005,5.55626,5.3924,0.300208,185.192,0.4151
