t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms
102467,75.9538,14350,6250,14350,6250,285.957,0,0.727117,13.1659,4.42,4.34905,0.329147,0.929185,10.754,0.4299
102481,70.3918,14350,6250,14350,6250,285.894,1,0.0822725,14.2062,4.68,4.44139,0.355155,0.923808,10.6798,0.3681
102494,76.6595,14350,6250,14350,6250,285.836,0,0.40839,13.0447,4.68,4.52618,0.326117,0.929814,10.6995,0.6421
102506,84.5594,14350,6250,14350,6250,285.783,0,0.70404,11.826,4.68,4.60305,0.29565,0.936157,10.406,0.3578
102527,46.6144,14350,6250,14350,6250,285.688,1,0.240355,21.4526,4.94,4.74249,0.536315,0.887209,19.4211,0.7565
102548,48.694,14350,6250,14350,6250,285.596,0,0.753765,20.5364,4.94,4.87598,0.51341,0.891755,17.1972,0.5021
102570,45.1156,14350,6250,14350,6250,285.497,1,0.307898,22.1653,5.2,5.02005,0.554133,0.883688,19.4239,0.4867
102589,52.6571,14350,6250,14350,6250,285.413,0,0.782668,18.9908,5.2,5.14349,0.47477,0.899477,15.4591,0.4723
102609,49.3274,14350,6250,14350,6250,285.323,1,0.289485,20.2727,5.46,5.27527,0.506818,0.893068,18.2192,0.6464
102625,64.4459,14350,6250,14350,6250,285.254,0,0.677408,15.5169,5.46,5.37613,0.387922,0.917078,12.7283,0.3938
102639,71.4224,14350,6250,14350,6250,285.192,1,0.0274375,14.0012,5.72,5.46713,0.35003,0.924866,12.5863,0.3822
102653,68.0809,14350,6250,14350,6250,285.127,0,0.394648,14.6884,5.72,5.56261,0.36721,0.921327,12.1547,0.3162
102667,70.7614,14350,6250,14350,6250,285.064,0,0.747948,14.132,5.72,5.65447,0.3533,0.924191,12.7799,0.3556
102679,84.8119,14350,6250,14350,6250,285.012,1,0.0427175,11.7908,5.98,5.73111,0.29477,0.936341,10.5059,0.4067
102692,79.8078,14350,6250,14350,6250,284.956,0,0.35597,12.5301,5.98,5.81255,0.313253,0.932487,10.4316,0.3816
102703,87.3393,14350,6250,14350,6250,284.906,0,0.64221,11.4496,5.98,5.88698,0.28624,0.938124,10.2214,0.3471
102715,86.2552,14350,6250,14350,6250,284.854,0,0.932047,11.5935,5.98,5.96233,0.289838,0.937372,10.41,0.332
102726,86.8297,14350,6250,14350,6250,284.803,1,0.219967,11.5168,6.24,6.03719,0.28792,0.937773,10.3256,0.3371
102738,83.7346,14350,6250,14350,6250,284.75,0,0.51853,11.9425,6.24,6.11482,0.298562,0.935548,9.8733,0.3203
102749,89.1226,14350,6250,14350,6250,284.701,0,0.799043,11.2205,6.24,6.18775,0.280513,0.939324,10.0388,0.328
102761,89.6017,14350,6250,14350,6250,284.651,1,0.078055,11.1605,6.5,6.2603,0.279013,0.939639,9.95,0.3582
102773,82.8933,14350,6250,14350,6250,284.598,0,0.379647,12.0637,6.5,6.33871,0.301592,0.934916,10.0249,0.327
102784,87.9647,14350,6250,14350,6250,284.548,0,0.663853,11.3682,6.5,6.4126,0.284205,0.938551,9.9196,0.522
102796,83.9906,14350,6250,14350,6250,284.495,0,0.961505,11.9061,6.5,6.48999,0.297653,0.935739,10.5031,0.3429
102807,87.9446,14350,6250,14350,6250,284.445,1,0.245775,11.3708,6.76,6.5639,0.28427,0.938537,9.9396,0.5673
102820,78.319,14350,6250,14350,6250,284.389,0,0.564982,12.7683,6.76,6.6469,0.319207,0.931249,9.9551,0.3259
102831,87.7416,14350,6250,14350,6250,284.338,0,0.84991,11.3971,6.76,6.72098,0.284927,0.938399,9.9068,0.6295
102843,87.8905,14350,6250,14350,6250,284.288,1,0.134355,11.3778,0.0200024,0.0200024,0.284445,0.9385,9.9161,0.3245
102855,82.6262,14350,6250,14350,6250,284.235,0,0.436922,12.1027,0.0200024,0.0200024,0.302568,0.934713,9.9045,0.4753
102867,85.1448,14350,6250,14350,6250,284.183,0,0.73054,11.7447,0.0200024,0.0200024,0.293617,0.936581,9.9799,0.3534
102878,88.0088,14350,6250,14350,6250,284.133,1,0.0146025,11.3625,0.280002,0.023799,0.284063,0.93858,10.1125,0.3749
102890,81.8197,14350,6250,14350,6250,284.079,0,0.320152,12.222,0.280002,0.103242,0.30555,0.934091,10.0284,0.3945
102902,88.262,14350,6250,14350,6250,284.029,0,0.6034,11.3299,0.280002,0.176886,0.283248,0.938751,9.9133,0.5249
102913,86.6393,14350,6250,14350,6250,283.979,0,0.891953,11.5421,0.280002,0.25191,0.288552,0.937641,10.2235,0.3451
102924,87.9051,14350,6250,14350,6250,283.928,1,0.17635,11.3759,0.540002,0.325853,0.284398,0.93851,10.1043,0.3759
102938,73.3676,14350,6250,14350,6250,283.869,0,0.5171,13.63,0.540002,0.414448,0.34075,0.926783,10.2301,0.331
102950,86.1564,14350,6250,14350,6250,283.817,0,0.80727,11.6068,0.540002,0.489893,0.29017,0.937302,10.2323,0.5217
102961,87.9152,14350,6250,14350,6250,283.767,1,0.091635,11.3746,0.800002,0.563827,0.284365,0.938517,10.2328,0.2654
102973,82.8494,14350,6250,14350,6250,283.714,0,0.393387,12.0701,0.800002,0.642283,0.301753,0.934883,9.9444,0.3981
102986,79.2368,14350,6250,14350,6250,283.659,0,0.708897,12.6204,0.800002,0.724316,0.31551,0.932017,11.2737,0.3522
103000,72.741,14350,6250,14350,6250,283.599,1,0.0525825,13.7474,1.06,0.813674,0.343685,0.926176,12.6515,0.2412
103012,79.6895,14350,6250,14350,6250,283.544,0,0.3663,12.5487,1.06,0.89524,0.313718,0.93239,10.3616,0.518
103024,83.6365,14350,6250,14350,6250,283.491,0,0.665213,11.9565,1.06,0.972958,0.298912,0.935475,10.4486,0.5592
103035,87.8665,14350,6250,14350,6250,283.441,0,0.949735,11.3809,1.06,1.04693,0.284523,0.938484,9.9558,0.4695
103047,84.7644,14350,6250,14350,6250,283.39,1,0.24467,11.7974,1.32,1.12362,0.294935,0.936306,10.4292,0.3447
103063,63.6039,14350,6250,14350,6250,283.321,0,0.637727,15.7223,1.32,1.22581,0.393057,0.916028,11.0483,0.3686
103076,77.659,14350,6250,14350,6250,283.264,0,0.959647,12.8768,1.32,1.30951,0.32192,0.930685,10.6815,0.4211
103087,85.9623,14350,6250,14350,6250,283.213,1,0.250472,11.633,1.58,1.38513,0.290825,0.937165,9.9236,0.3433
103100,78.6139,14350,6250,14350,6250,283.158,0,0.568483,12.7204,1.58,1.46781,0.31801,0.931497,10.2518,0.335
103117,61.2145,14350,6250,14350,6250,283.086,0,0.976883,16.336,1.58,1.57399,0.4084,0.912897,14.5778,0.3854
103128,85.1571,14350,6250,14350,6250,283.035,1,0.270458,11.743,1.84,1.65032,0.293575,0.93659,10.0817,0.3137
103146,57.2908,14350,6250,14350,6250,282.959,0,0.706828,17.4548,1.84,1.76378,0.43637,0.907217,13.9622,0.3898
103158,84.1737,14350,6250,14350,6250,282.907,1,0.0038325,11.8802,2.1,1.841,0.297005,0.935874,9.9387,0.3414
103173,67.0286,14350,6250,14350,6250,282.842,0,0.376808,14.919,2.1,1.93797,0.372975,0.920142,12.1098,0.4098
103184,83.9046,14350,6250,14350,6250,282.79,0,0.674765,11.9183,2.1,2.01544,0.297958,0.935675,10.159,0.3421
103197,82.0297,14350,6250,14350,6250,282.736,0,0.979532,12.1907,2.1,2.09468,0.304767,0.934254,10.2225,0.3406
103209,82.8583,14350,6250,14350,6250,282.684,1,0.281253,12.0688,2.36,2.17313,0.30172,0.93489,10.1386,0.3845
103230,46.7061,14350,6250,14350,6250,282.59,0,0.816515,21.4105,2.36,2.3123,0.535263,0.887417,14.2694,0.3967
103245,67.5699,14350,6250,14350,6250,282.526,1,0.186503,14.7995,2.62,2.40849,0.369987,0.920756,12.0693,0.3794
103265,50.9077,14350,6250,14350,6250,282.44,0,0.677588,19.6434,2.62,2.53618,0.491085,0.896208,12.6803,0.4528
103282,58.0825,14350,6250,14350,6250,282.366,1,0.10801,17.2169,2.88,2.64808,0.430423,0.908422,14.747,0.2844
103297,66.6453,14350,6250,14350,6250,282.3,0,0.48313,15.0048,2.88,2.74562,0.37512,0.919702,12.1189,0.3489
103312,64.3886,14350,6250,14350,6250,282.233,0,0.871397,15.5307,2.88,2.84657,0.388267,0.917008,13.5767,0.3737
103328,64.8782,14350,6250,14350,6250,282.166,1,0.256735,15.4135,3.14,2.94675,0.385338,0.917607,12.8172,0.4245
103342,71.8437,14350,6250,14350,6250,282.105,0,0.604712,13.9191,3.14,3.03723,0.347977,0.925289,10.8557,0.6201
103354,83.316,14350,6250,14350,6250,282.053,0,0.904775,12.0025,3.14,3.11524,0.300063,0.935235,10.1887,0.3662
103367,77.232,14350,6250,14350,6250,281.997,1,0.228475,12.948,3.4,3.19941,0.3237,0.930315,10.9299,0.5531
103382,63.9738,14350,6250,14350,6250,281.929,0,0.61926,15.6314,3.4,3.30101,0.390785,0.916493,11.1384,0.4128
103394,82.4368,14350,6250,14350,6250,281.877,0,0.922522,12.1305,3.4,3.37986,0.303263,0.934568,10.2899,0.3495
103406,84.0937,14350,6250,14350,6250,281.825,1,0.21981,11.8915,3.66,3.45715,0.297287,0.935815,10.2739,0.3222
103419,78.2589,14350,6250,14350,6250,281.77,0,0.539262,12.7781,3.66,3.54021,0.319452,0.931198,9.8906,0.3044
103432,74.8262,14350,6250,14350,6250,281.712,0,0.87337,13.3643,3.66,3.62708,0.334107,0.928157,10.9362,0.3709
103447,67.4063,14350,6250,14350,6250,281.648,1,0.244255,14.8354,3.92,3.72351,0.370885,0.920572,12.3985,0.4039
103462,67.6197,14350,6250,14350,6250,281.584,0,0.61397,14.7886,3.92,3.81963,0.369715,0.920812,10.3278,0.4207
103475,77.5705,14350,6250,14350,6250,281.528,0,0.936257,12.8915,3.92,3.90343,0.322287,0.930609,9.8085,0.437
103488,76.7154,14350,6250,14350,6250,281.471,1,0.262138,13.0352,4.18,3.98816,0.32588,0.929863,9.9651,0.3626
103501,79.2349,14350,6250,14350,6250,281.417,0,0.577655,12.6207,4.18,4.07019,0.315517,0.932016,9.9647,0.3438
103512,84.1184,14350,6250,14350,6250,281.366,0,0.874855,11.888,4.18,4.14746,0.2972,0.935833,10.1277,0.3332
103524,84.8284,14350,6250,14350,6250,281.315,1,0.169567,11.7885,4.44,4.22409,0.294713,0.936353,9.9316,0.481
103537,80.2923,14350,6250,14350,6250,281.261,0,0.48093,12.4545,4.44,4.30504,0.311363,0.93288,9.7747,0.3533
103549,83.2938,14350,6250,14350,6250,281.209,0,0.781072,12.0057,4.44,4.38308,0.300142,0.935219,10.0775,0.3359
103564,63.4317,14350,6250,14350,6250,281.141,1,0.175197,15.765,4.7,4.48555,0.394125,0.91581,13.7881,0.4131
103578,75.5801,14350,6250,14350,6250,281.084,0,0.505973,13.231,4.7,4.57156,0.330775,0.928848,10.3868,0.3653
103590,82.1551,14350,6250,14350,6250,281.032,0,0.810275,12.1721,4.7,4.65067,0.304303,0.934351,10.3566,0.3524
103602,81.5116,14350,6250,14350,6250,280.979,1,0.11698,12.2682,4.96,4.73042,0.306705,0.93385,10.3117,0.3783
103615,79.1352,14350,6250,14350,6250,280.924,0,0.432895,12.6366,4.96,4.81256,0.315915,0.931933,10.0479,0.3167
103626,87.083,14350,6250,14350,6250,280.875,0,0.719977,11.4833,4.96,4.8872,0.287082,0.937948,9.8452,0.3286
103638,86.5898,14350,6250,14350,6250,280.825,1,0.008695,11.5487,5.22,4.96226,0.288718,0.937606,9.7606,0.2997
103651,77.1998,14350,6250,14350,6250,280.769,0,0.33253,12.9534,5.22,5.04646,0.323835,0.930287,10.7856,0.3493
103663,82.4382,14350,6250,14350,6250,280.717,0,0.635787,12.1303,5.22,5.12531,0.303257,0.934569,10.9235,0.3485
103674,90.615,14350,6250,14350,6250,280.67,0,0.91168,11.0357,5.22,5.19704,0.275892,0.940293,9.7885,0.3704
103686,84.4267,14350,6250,14350,6250,280.619,1,0.207795,11.8446,5.48,5.27403,0.296115,0.93606,10.5792,0.3433
103699,77.173,14350,6250,14350,6250,280.563,0,0.531743,12.9579,5.48,5.35826,0.323947,0.930264,10.2331,0.3472
103710,89.6652,14350,6250,14350,6250,280.515,0,0.810557,11.1526,5.48,5.43075,0.278815,0.93968,9.8098,0.3399
103721,91.3325,14350,6250,14350,6250,280.468,1,0.0842825,10.949,5.74,5.50192,0.273725,0.940748,9.7297,0.339
103738,58.0858,14350,6250,14350,6250,280.394,0,0.51468,17.2159,5.74,5.61382,0.430398,0.908427,9.8865,0.3428
103750,87.149,14350,6250,14350,6250,280.345,0,0.801545,11.4746,5.74,5.68841,0.286865,0.937994,9.8747,0.3195
103761,89.8311,14341.5,6258.49,14349.3,6250.68,280.481,1,0.079845,11.132,0.33,0.33,0.2783,0.939788,9.8903,0.3324
103773,83.508,14341.5,6258.49,14346.8,6253.22,280.43,0,0.379218,11.9749,0.33,0.33,0.299372,0.935379,9.9828,0.3484
103784,90.438,14341.5,6258.49,14344.4,6255.56,280.382,0,0.65565,11.0573,0.33,0.33,0.276433,0.94018,9.7715,0.4342
103800,60.2315,14333,6266.97,14340.9,6259.09,280.495,1,0.070715,16.6026,0.66,0.353336,0.415065,0.911541,14.8483,0.5308
103812,83.3479,14333,6266.97,14338.4,6261.63,280.443,0,0.370663,11.9979,0.66,0.452319,0.299948,0.935259,9.9349,0.3448
103823,89.6322,14333,6266.97,14336,6264,280.395,0,0.64958,11.1567,0.66,0.544361,0.278917,0.939659,9.9728,0.3119
103835,90.2967,14333,6266.97,14333.7,6266.35,280.348,0,0.926445,11.0746,0.66,0.635727,0.276865,0.940089,9.8824,0.3276
103846,90.3032,14324.5,6275.46,14331.3,6268.7,280.484,1,0.20329,11.0738,0.99,0.727086,0.276845,0.940093,9.8866,0.3289
103858,83.4348,14324.5,6275.46,14328.8,6271.24,280.432,0,0.502925,11.9854,0.99,0.825965,0.299635,0.935325,9.8951,0.3367
103869,90.1136,14324.5,6275.46,14326.4,6273.59,280.385,0,0.780352,11.0971,0.99,0.917516,0.277427,0.939971,9.8847,0.3449
103880,88.5857,14316.1,6283.94,14324,6275.99,280.52,1,0.062565,11.2885,1.32,1.01065,0.282212,0.938968,10.0847,0.3408
103892,85.0391,14316.1,6283.94,14321.5,6278.48,280.469,0,0.356548,11.7593,1.32,1.10766,0.293983,0.936505,9.7395,0.3446
103903,89.6057,14316.1,6283.94,14319.2,6280.85,280.422,0,0.635548,11.16,1.32,1.19973,0.279,0.939641,9.8484,0.3003
103920,59.8236,14307.6,6292.43,14315.6,6284.4,280.533,1,0.0534425,16.7158,1.65,1.33764,0.417895,0.910965,10.1252,0.333
103933,75.4205,14307.6,6292.43,14312.8,6287.21,280.476,0,0.384917,13.259,1.65,1.44702,0.331475,0.928703,10.6787,0.3383
103944,89.5809,14307.6,6292.43,14310.4,6289.58,280.429,0,0.663995,11.1631,1.65,1.53912,0.279078,0.939625,9.9324,0.3587
103955,90.225,14307.6,6292.43,14308.1,6291.93,280.381,0,0.94108,11.0834,1.65,1.63056,0.277085,0.940043,9.8418,0.3525
103966,91.856,14299.1,6300.91,14305.8,6294.24,280.518,1,0.213245,10.8866,1.98,1.72037,0.272165,0.941076,9.7347,0.3038
103978,84.5359,14299.1,6300.91,14303.3,6296.75,280.467,0,0.508977,11.8293,1.98,1.81796,0.295732,0.936139,9.7869,0.3906
103991,73.3434,14299.1,6300.91,14300.4,6299.64,280.409,0,0.84984,13.6345,1.98,1.93045,0.340863,0.926759,9.9746,0.3268
104003,87.3721,14290.6,6309.4,14297.9,6302.07,280.543,1,0.135972,11.4453,2.31,2.02487,0.286133,0.938147,9.9642,0.3115
104015,84.1099,14290.6,6309.4,14295.4,6304.59,280.492,0,0.433203,11.8892,2.31,2.12296,0.29723,0.935827,9.8358,0.3474
104026,88.8881,14290.6,6309.4,14293,6306.97,280.444,0,0.714455,11.2501,2.31,2.21577,0.281253,0.939169,9.9729,0.4026
104037,87.7647,14290.6,6309.4,14290.6,6309.39,280.395,0,0.999308,11.3941,2.31,2.30977,0.284853,0.938415,10.1958,0.3448
104049,89.3296,14282.1,6317.88,14288.2,6311.77,280.53,1,0.27917,11.1945,2.64,2.40213,0.279862,0.939461,9.8726,0.4613
104061,82.2206,14282.1,6317.88,14285.7,6314.35,280.478,0,0.58323,12.1624,2.64,2.50247,0.30406,0.934402,9.863,0.3217
104072,88.7587,14282.1,6317.88,14283.3,6316.74,280.43,0,0.864892,11.2665,2.64,2.59541,0.281662,0.939083,10.0816,0.3549
104083,88.9426,14273.6,6326.37,14280.9,6319.12,280.565,1,0.145973,11.2432,2.97,2.68817,0.28108,0.939205,10.0372,0.3581
104095,84.9899,14273.6,6326.37,14278.4,6321.62,280.515,0,0.440125,11.7661,2.97,2.78524,0.294152,0.93647,9.7398,0.3244
104106,89.9637,14273.6,6326.37,14276,6323.98,280.467,0,0.718015,11.1156,2.97,2.87695,0.27789,0.939874,9.876,0.3124
104117,91.2009,14273.6,6326.37,14273.7,6326.3,280.42,0,0.992135,10.9648,2.97,2.9674,0.27412,0.940665,9.7853,0.3264
104128,90.8405,14265.1,6334.85,14271.4,6328.64,280.556,1,0.267343,11.0083,3.3,3.05822,0.275207,0.940437,9.8462,0.3118
104140,84.845,14265.1,6334.85,14268.9,6331.14,280.506,0,0.561997,11.7862,3.3,3.15546,0.294655,0.936365,9.7169,0.3732
104151,89.8578,14265.1,6334.85,14266.5,6333.5,280.458,0,0.840215,11.1287,3.3,3.24727,0.278217,0.939805,9.937,0.32
104162,89.674,14256.7,6343.34,14264.1,6335.86,280.593,1,0.119002,11.1515,3.63,3.33927,0.278787,0.939686,9.9602,0.3393
104174,82.9552,14256.7,6343.34,14261.6,6338.42,280.542,0,0.42037,12.0547,3.63,3.43872,0.301367,0.934963,9.8847,0.3903
104185,89.5127,14256.7,6343.34,14259.2,6340.79,280.494,0,0.69966,11.1716,3.63,3.53089,0.27929,0.939581,9.952,0.3334
104197,90.3196,14256.7,6343.34,14256.9,6343.14,280.447,0,0.976455,11.0718,3.63,3.62223,0.276795,0.940104,9.8727,0.3335
104208,88.3135,14248.2,6351.82,14254.5,6345.54,280.581,1,0.259537,11.3233,3.96,3.71565,0.283082,0.938786,10.134,0.3383
104220,81.7347,14248.2,6351.82,14251.9,6348.14,280.529,0,0.565405,12.2347,3.96,3.81658,0.305867,0.934025,9.9349,0.5069
104231,89.0797,14248.2,6351.82,14249.5,6350.52,280.481,0,0.846053,11.2259,3.96,3.9092,0.280647,0.939296,9.9734,0.3123
104245,72.6797,14239.7,6360.31,14246.6,6353.44,280.605,1,0.190028,13.759,4.29,4.02271,0.343975,0.926116,12.5605,0.3445
104257,83.6351,14239.7,6360.31,14244,6355.97,280.554,0,0.488945,11.9567,4.29,4.12135,0.298918,0.935474,9.8392,0.3487
104268,88.9846,14239.7,6360.31,14241.6,6358.36,280.506,0,0.769893,11.2379,4.29,4.21406,0.280948,0.939233,10.0489,0.3367
104279,89.2204,14231.2,6368.79,14239.3,6360.73,280.64,1,0.0500975,11.2082,4.62,4.30653,0.280205,0.939389,9.9669,0.3652
104292,82.9029,14231.2,6368.79,14236.7,6363.29,280.589,0,0.351655,12.0623,4.62,4.40605,0.301558,0.934923,9.9628,0.3421
104303,89.419,14231.2,6368.79,14234.3,6365.67,280.541,0,0.631238,11.1833,4.62,4.49831,0.279583,0.939519,9.9677,0.3455
104314,87.2966,14231.2,6368.79,14231.9,6368.1,280.492,0,0.917617,11.4552,4.62,4.59281,0.28638,0.938095,10.2832,0.2978
104326,85.5688,14222.7,6377.28,14229.4,6370.58,280.625,1,0.20978,11.6865,4.95,4.68923,0.292163,0.936886,10.2934,0.4144
104339,77.8125,14222.7,6377.28,14226.7,6373.3,280.57,0,0.531065,12.8514,4.95,4.79525,0.321285,0.930817,10.4451,0.4491
104351,84.4473,14222.7,6377.28,14224.2,6375.81,280.52,0,0.827107,11.8417,4.95,4.89295,0.296043,0.936075,10.497,0.4372
104362,86.8546,14214.2,6385.77,14221.7,6378.26,280.653,1,0.114945,11.5135,5.28,4.98793,0.287838,0.93779,10.2327,0.3574
104375,79.6362,14214.2,6385.77,14219.1,6380.92,280.599,0,0.428872,12.5571,5.28,5.09153,0.313928,0.932346,10.2588,0.3885
104386,87.5626,14214.2,6385.77,14216.7,6383.34,280.551,0,0.714383,11.4204,5.28,5.18575,0.28551,0.938277,10.1331,0.3641
104398,85.4365,14205.7,6394.25,14214.2,6385.83,280.683,1,0.0069975,11.7046,5.61,5.28231,0.292615,0.936791,10.5378,0.3219
104410,82.7883,14205.7,6394.25,14211.6,6388.39,280.631,0,0.308973,12.079,5.61,5.38196,0.301975,0.934836,10.0221,0.3475
104421,88.2574,14205.7,6394.25,14209.2,6390.79,280.583,0,0.592235,11.3305,5.61,5.47544,0.283262,0.938748,9.9907,0.4725
104434,80.8342,14205.7,6394.25,14206.6,6393.42,280.531,0,0.90151,12.371,5.61,5.5775,0.309275,0.933315,10.7767,0.3147
104446,80.5581,14197.3,6402.74,14204,6396.05,280.66,1,0.211845,12.4134,5.94,5.67991,0.310335,0.933094,10.428,0.4233
104461,67.5657,14197.3,6402.74,14200.8,6399.19,280.597,0,0.581855,14.8004,5.94,5.80201,0.37001,0.920751,11.9161,0.3593
104473,79.5779,14197.3,6402.74,14198.1,6401.85,280.543,0,0.896012,12.5663,5.94,5.90568,0.314157,0.932299,10.2271,0.3517
104485,85.4657,14188.8,6411.22,14195.7,6404.34,280.675,1,0.188527,11.7006,0.27,0.27,0.292515,0.936812,10.1832,0.3385
104498,77.5038,14188.8,6411.22,14192.9,6407.07,280.62,0,0.511092,12.9026,0.27,0.27,0.322565,0.930551,10.1966,0.4067
104509,90.9612,14188.8,6411.22,14190.6,6409.41,280.574,0,0.785935,10.9937,0.27,0.27,0.274843,0.940513,9.885,0.2427
104520,86.4491,14180.3,6419.71,14188.1,6411.86,280.706,1,0.0751225,11.5675,0.6,0.29479,0.289187,0.937508,10.1783,0.3341
104533,80.525,14180.3,6419.71,14185.5,6414.49,280.653,0,0.385585,12.4185,0.6,0.397243,0.310463,0.933068,9.9539,0.3279
104545,83.8877,14180.3,6419.71,14183,6417.02,280.603,0,0.683603,11.9207,0.6,0.495588,0.298018,0.935662,10.564,0.3219
104556,85.8826,14180.3,6419.71,14180.5,6419.49,280.554,0,0.974697,11.6438,0.6,0.59165,0.291095,0.937109,10.225,0.3285
104568,85.1542,14171.8,6428.19,14178,6421.98,280.685,1,0.268283,11.7434,0.93,0.688533,0.293585,0.936588,10.1352,0.3366
104580,82.7897,14171.8,6428.19,14175.5,6424.55,280.634,0,0.570252,12.0788,0.93,0.788183,0.30197,0.934837,9.6329,0.3257
104591,89.3049,14171.8,6428.19,14173.1,6426.92,280.586,0,0.850192,11.1976,0.93,0.880563,0.27994,0.939444,9.6748,0.3331
104603,89.9742,14163.3,6436.68,14170.7,6429.28,280.72,1,0.12805,11.1143,1.26,0.972256,0.277858,0.939881,9.7036,0.3471
104620,57.1229,14163.3,6436.68,14167,6432.99,280.646,0,0.565702,17.5061,1.26,1.11668,0.437652,0.906958,9.7489,0.3114
104632,85.6869,14163.3,6436.68,14164.5,6435.47,280.597,0,0.857463,11.6704,1.26,1.21296,0.29176,0.93697,9.8618,0.3415
104643,86.7468,14154.8,6445.16,14162.1,6437.91,280.729,1,0.145657,11.5278,1.59,1.30807,0.288195,0.937715,9.9173,0.3469
104656,80.6094,14154.8,6445.16,14159.5,6440.55,280.677,0,0.455795,12.4055,1.59,1.41041,0.310138,0.933135,9.9521,0.3222
104667,85.5198,14154.8,6445.16,14157,6443.03,280.627,0,0.748125,11.6932,1.59,1.50688,0.29233,0.93685,10.0788,0.3402
104679,87.7447,14146.4,6453.65,14154.6,6445.44,280.76,1,0.0330425,11.3967,1.92,1.6009,0.284918,0.938401,10.0624,0.324
104691,82.6788,14146.4,6453.65,14152,6448.01,280.709,0,0.335418,12.095,1.92,1.70069,0.302375,0.934753,9.916,0.3366
104702,85.9579,14146.4,6453.65,14149.5,6450.48,280.659,0,0.626257,11.6336,1.92,1.79666,0.29084,0.937162,10.2058,0.3411
104714,89.3025,14146.4,6453.65,14147.1,6452.85,280.612,0,0.906205,11.1979,1.92,1.88905,0.279947,0.939443,10.0164,0.3358
104725,90.6947,14137.9,6462.13,14144.8,6455.19,280.746,1,0.181855,11.026,2.25,1.98001,0.27565,0.940344,9.8398,0.3367
104736,85.5952,14137.9,6462.13,14142.3,6457.67,280.697,0,0.473927,11.6829,2.25,2.0764,0.292073,0.936904,9.6802,0.3083
104747,90.9719,14137.9,6462.13,14140,6460,280.65,0,0.748738,10.9924,2.25,2.16708,0.27481,0.94052,9.8305,0.3175
104759,86.9293,14129.4,6470.62,14137.6,6462.44,280.782,1,0.0363275,11.5036,2.58,2.26199,0.28759,0.937842,10.2315,0.3896
104771,83.4871,14129.4,6470.62,14135,6464.98,280.732,0,0.335775,11.9779,2.58,2.36081,0.299448,0.935364,9.7007,0.5036
104782,91.0954,14129.4,6470.62,14132.7,6467.31,280.685,0,0.610213,10.9775,2.58,2.45137,0.274437,0.940598,9.6506,0.2461
104793,87.437,14129.4,6470.62,14130.3,6469.74,280.637,0,0.896133,11.4368,2.58,2.54572,0.28592,0.938191,9.8807,0.3372
104804,89.3368,14120.9,6479.1,14127.9,6472.11,280.77,1,0.175973,11.1936,2.91,2.63807,0.27984,0.939465,9.7824,0.3253
104816,84.7415,14120.9,6479.1,14125.4,6474.62,280.721,0,0.470987,11.8006,2.91,2.73543,0.295015,0.936289,9.8445,0.2484
104827,90.9753,14120.9,6479.1,14123.1,6476.95,280.674,0,0.745788,10.992,2.91,2.82611,0.2748,0.940522,9.7581,0.3398
104838,90.4568,14112.4,6487.59,14120.7,6479.29,280.808,1,0.0221625,11.055,3.24,2.91731,0.276375,0.940192,9.8433,0.3297
104850,84.488,14112.4,6487.59,14118.2,6481.8,280.758,0,0.318063,11.836,3.24,3.01496,0.2959,0.936104,9.7283,0.3416
104864,73.8231,14112.4,6487.59,14115.3,6484.68,280.701,0,0.65671,13.5459,3.24,3.12671,0.338648,0.927218,9.732,0.3437
104875,86.6311,14112.4,6487.59,14112.9,6487.13,280.652,0,0.94529,11.5432,3.24,3.22195,0.28858,0.937635,9.9774,0.3744
104887,83.5799,14103.9,6496.08,14110.3,6489.66,280.782,1,0.244405,11.9646,3.57,3.32065,0.299115,0.935433,10.7635,0.3292
104899,83.0882,14103.9,6496.08,14107.8,6492.22,280.731,0,0.54529,12.0354,3.57,3.41995,0.300885,0.935064,9.9691,0.3264
104910,91.4511,14103.9,6496.08,14105.5,6494.54,280.685,0,0.81866,10.9348,3.57,3.51016,0.27337,0.940823,9.7266,0.3141
104921,90.0212,14095.4,6504.56,14103.1,6496.89,280.819,1,0.0963725,11.1085,3.9,3.6018,0.277712,0.939911,9.9808,0.2946
104933,84.5201,14095.4,6504.56,14100.6,6499.4,280.769,0,0.39216,11.8315,3.9,3.69941,0.295788,0.936128,9.8341,0.3252
104944,92.6115,14095.4,6504.56,14098.3,6501.69,280.723,0,0.662105,10.7978,3.9,3.78849,0.269945,0.941542,9.6491,0.3095
104955,91.275,14095.4,6504.56,14096,6504.02,280.677,0,0.936002,10.9559,3.9,3.87888,0.273897,0.940712,9.781,0.3044
104966,92.1854,14087,6513.05,14093.7,6506.32,280.811,1,0.207195,10.8477,4.23,3.96837,0.271192,0.94128,9.7101,0.3103
104978,84.8536,14087,6513.05,14091.2,6508.82,280.762,0,0.50182,11.785,4.23,4.0656,0.294625,0.936371,9.7867,0.3326
104988,91.3977,14087,6513.05,14088.9,6511.14,280.716,0,0.77535,10.9412,4.23,4.15587,0.27353,0.940789,9.7625,0.3214
