t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
63570.2,7.48523,13450,12050,13450,12050,656.294,4,0.0164075,133.596,2.44201,2.16661,3.33991,0.474601,122.976,0.4646,3.3868,6.4448,99.9622,0.0248
63686.6,8.59141,13450,12050,13450,12050,650.605,2,0.92629,116.395,3.00201,2.98138,2.90988,0.5224,104.295,0.449,2.8967,5.601,84.1197,0.0334
63854.1,5.96776,13450,12050,13450,12050,642.587,5,0.115465,167.567,4.40201,4.15434,4.18918,0.392669,142.014,0.4256,3.0171,5.7291,119.256,0.0281
63998.8,6.91358,13450,12050,13450,12050,635.823,3,0.731535,144.643,5.24201,5.16684,3.61607,0.446238,116.253,0.4525,4.1004,7.3304,92.9764,0.0283
64125.3,7.90341,13450,12050,13450,12050,630.022,3,0.894728,126.528,0.0820155,0.0820155,3.16319,0.493691,115.824,0.4274,3.5076,8.3624,92.2811,0.0217
64250.4,7.99175,13450,12050,13450,12050,624.388,4,0.0229525,125.129,1.20202,0.928442,3.12823,0.497558,113.861,0.5039,2.9363,5.5991,93.4653,0.0247
64386.2,7.36621,13450,12050,13450,12050,618.388,3,0.41683,135.755,2.04202,1.87873,3.39388,0.468921,119.916,0.4712,3.1147,7.9892,95.4732,0.0232
64516.9,7.64738,13450,12050,13450,12050,612.717,3,0.685923,130.764,2.88202,2.79407,3.26909,0.482161,119.901,0.602,3.4126,6.8961,96.0694,0.1715
64640.8,8.07192,13450,12050,13450,12050,607.44,3,0.78308,123.886,3.72202,3.66128,3.09716,0.501019,114.651,0.4256,3.0362,5.6947,93.7048,0.0232
64769.1,7.79351,13450,12050,13450,12050,602.069,3,0.990878,128.312,4.56202,4.55946,3.2078,0.488801,116.974,0.5036,3.5155,6.6998,94.447,0.0225
64914.4,6.88329,13450,12050,13450,12050,596.101,4,0.622863,145.279,5.68202,5.57642,3.63198,0.444656,132.121,0.4489,4.6619,8.2919,105.263,0.0486
65051.3,7.30589,13450,12050,13450,12050,590.585,4,0.0447575,136.876,0.802017,0.534549,3.4219,0.465998,116.27,0.4392,3.0794,6.1092,95.0425,0.0222
65186.8,7.38225,13450,12050,13450,12050,585.227,3,0.43126,135.46,1.64202,1.48277,3.3865,0.469693,117.917,0.4266,3.1741,5.8219,96.6029,0.1029
65315.1,7.79187,13450,12050,13450,12050,580.239,3,0.639732,128.339,2.48202,2.38114,3.20847,0.488728,118.219,0.4092,3.016,5.7265,97.1005,0.0819
65438.7,8.09247,13450,12050,13450,12050,575.516,3,0.729025,123.572,3.32202,3.24614,3.08929,0.501899,109.678,0.5376,3.0043,6.1049,88.4876,0.1421
65575.5,7.3101,13450,12050,13450,12050,570.376,4,0.14895,136.797,4.44202,4.20372,3.41992,0.466203,124.321,0.4461,2.8821,5.9521,101.908,0.2335
65699.5,8.0629,13450,12050,13450,12050,565.795,3,0.249573,124.025,5.28202,5.0719,3.10062,0.500632,109.035,0.5006,4.2842,6.5941,85.1676,0.0948
65820.1,8.29229,13450,12050,13450,12050,561.41,3,0.264423,120.594,0.122018,0.122018,3.01485,0.510306,108.771,0.4207,2.9452,5.5468,86.8136,0.0934
65946.7,7.89636,13450,12050,13450,12050,556.879,3,0.430438,126.641,0.962018,0.802541,3.16601,0.49338,112.421,0.4396,3.1582,6.0056,90.9678,0.0915
66065.9,8.39204,13450,12050,13450,12050,552.681,3,0.409452,119.161,1.80202,1.63666,2.97902,0.514403,109.268,0.4966,2.9824,7.2683,86.7201,0.0892
66192.8,7.88236,13450,12050,13450,12050,548.281,3,0.581092,126.866,2.64202,2.52472,3.17164,0.492761,116.916,0.5357,2.9366,5.499,94.0243,0.253
66315.5,8.14893,13450,12050,13450,12050,544.091,3,0.64898,122.716,3.48202,3.38373,3.06789,0.504302,111.539,0.5354,2.8356,5.5158,90.2729,0.1166
66434.8,8.37649,13450,12050,13450,12050,540.075,3,0.633523,119.382,4.32202,4.2194,2.98454,0.513769,106.516,0.4241,2.9172,5.6222,85.5991,0.0853
66565.4,7.65843,13450,12050,13450,12050,535.751,3,0.8979,130.575,5.16202,5.13343,3.26438,0.482669,116.263,0.4449,3.4203,7.1112,91.0967,0.0314
66681.7,8.60368,13450,12050,13450,12050,531.96,3,0.803635,116.229,0.00201988,0.00201988,2.90574,0.522884,105.179,0.4613,2.8429,6.0868,84.0198,0.0256
66799.5,8.4887,13450,12050,13450,12050,528.171,3,0.748728,117.804,0.84202,0.771664,2.94509,0.518312,104.264,0.4261,2.9555,5.499,83.8263,0.0339
