t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
52204.3,6.57532,13450,12050,13450,12050,878.1,3,0.96635,152.084,5.04201,5.03259,3.80209,0.428094,127.555,0.4306,3.688,6.47,105.125,0.0233
52343.7,7.1729,13450,12050,13450,12050,865.966,4,0.45169,139.414,0.162011,0.162011,3.48534,0.459447,122.098,0.4526,3.0139,5.7144,100.843,0.0253
52491.1,6.78256,13450,12050,13450,12050,853.494,4,0.137613,147.437,1.28201,1.04054,3.68592,0.439336,127.515,0.4942,2.8385,5.6683,106.707,0.0263
52626.4,7.39501,13450,12050,13450,12050,842.366,3,0.518273,135.226,2.12201,1.98713,3.38066,0.470306,117.86,0.4676,2.8618,5.4084,97.796,0.0241
52767.2,7.10209,13450,12050,13450,12050,831.083,4,0.0383625,140.804,3.24201,2.97275,3.52009,0.455898,127.938,0.4817,2.8407,5.4233,107.416,0.027
52972.3,4.87488,13450,12050,13450,12050,815.177,5,0.166695,205.133,4.64201,4.40869,5.12833,0.318429,130.432,0.397,2.9482,5.8441,109.44,0.0218
53116.8,6.92168,13450,12050,13450,12050,804.334,3,0.778535,144.474,5.48201,5.42,3.61184,0.446659,119.801,0.4987,2.8868,5.416,98.8837,0.0344
53270,6.52547,13450,12050,13450,12050,793.145,4,0.609677,153.246,0.602013,0.492722,3.83114,0.425328,137.537,0.4445,3.0186,5.555,116.748,0.033
53426.4,6.39367,13450,12050,13450,12050,782.041,4,0.519792,156.405,1.72201,1.58755,3.91012,0.417898,137.032,0.4978,2.8527,5.6542,113.763,0.0378
53582.8,6.39399,13450,12050,13450,12050,771.244,4,0.429715,156.397,2.84201,2.68233,3.90992,0.417916,135.188,0.4633,3.5944,6.508,112.668,0.0322
53726.3,6.97046,13450,12050,13450,12050,761.599,4,0.0162775,143.463,3.96201,3.68657,3.58656,0.449186,126.359,0.4213,2.941,5.826,105.501,0.0336
53869.2,6.99948,13450,12050,13450,12050,752.231,3,0.587973,142.868,4.80201,4.68665,3.5717,0.450679,123.076,0.4772,2.8868,5.4291,101.319,0.036
54022.6,6.51576,13450,12050,13450,12050,742.42,4,0.424825,153.474,5.92201,5.76096,3.83685,0.424786,137.92,0.4271,2.9102,5.6577,117.45,0.0221
54165,7.0223,13450,12050,13450,12050,733.544,3,0.98491,142.403,0.762014,0.757789,3.56009,0.451848,121.448,0.7665,2.9553,5.4936,101.037,0.0246
54328.2,6.12745,13450,12050,13450,12050,723.629,5,0.0649125,163.2,2.16201,1.90019,4.08,0.402353,130.194,0.5115,4.2434,9.9606,102.731,0.0224
54490.2,6.1741,13450,12050,13450,12050,714.05,4,0.114085,161.967,3.28201,3.03396,4.04917,0.40513,121.422,0.4287,2.8509,6.2312,100.352,0.0243
54628.9,7.20743,13450,12050,13450,12050,706.044,3,0.58273,138.746,4.12201,4.00518,3.46865,0.461162,119.548,0.4499,3.1079,5.4851,99.1704,0.0225
54765,7.35014,13450,12050,13450,12050,698.365,3,0.984025,136.052,4.96201,4.95754,3.40129,0.468145,120.042,0.4361,2.8756,5.6301,98.9402,0.0223
54900.5,7.38139,13450,12050,13450,12050,690.884,4,0.370923,135.476,0.0820155,0.0820155,3.3869,0.469652,119.066,0.4857,2.8769,5.445,98.6685,0.0293
55052.1,6.59295,13450,12050,13450,12050,682.695,4,0.162852,151.677,1.20202,0.967614,3.79193,0.429066,131.278,0.4311,2.8484,5.5072,110.847,0.0321
55196.4,6.9304,13450,12050,13450,12050,675.084,3,0.770148,144.292,2.04202,1.97766,3.6073,0.447113,123.833,0.47,3.2412,6.2475,102.182,0.0233
55329.6,7.51226,13450,12050,13450,12050,668.211,4,0.09804,133.116,3.16202,2.90947,3.32789,0.475876,118.761,0.4073,2.8392,5.4707,98.4859,0.0223
55467.1,7.27143,13450,12050,13450,12050,661.256,3,0.536152,137.524,4.00202,3.87214,3.43811,0.464315,118.565,0.3959,2.8813,5.4536,98.3436,0.0202
55604.1,7.29725,13450,12050,13450,12050,654.468,3,0.9621,137.038,4.84202,4.8314,3.42595,0.465577,120.426,0.5038,2.8385,5.5606,99.1429,0.0233
55744,7.14875,13450,12050,13450,12050,647.681,4,0.459215,139.885,5.96202,5.8106,3.49711,0.458242,122.729,0.466,2.8728,5.425,101.333,0.0236
55941.8,5.05481,13450,12050,13450,12050,638.319,5,0.404997,197.831,1.36202,1.19542,4.94578,0.331668,129.394,0.5799,2.826,5.5301,103.49,0.0387
56125.9,5.43177,13450,12050,13450,12050,629.848,5,0.0075525,184.102,2.76202,2.48413,4.60255,0.358069,154.143,0.4855,3.2285,6.7226,129.677,0.0511
56297.9,5.8165,13450,12050,13450,12050,622.137,4,0.30567,171.925,3.88202,3.6876,4.29812,0.383239,148.615,0.6212,3.2654,8.3497,120.885,0.0338
56448.5,6.6393,13450,12050,13450,12050,615.535,4,0.071125,150.618,5.00202,4.74193,3.76546,0.431608,126.317,0.414,2.8731,5.5199,105.005,0.0216
56598.9,6.64951,13450,12050,13450,12050,609.082,3,0.830803,150.387,5.84202,5.79464,3.75968,0.432165,130.133,0.391,2.9362,6.9367,108.251,0.0235
56733.6,7.42421,13450,12050,13450,12050,603.415,4,0.198165,134.694,0.962018,0.737505,3.36736,0.471703,120.112,0.437,2.8755,5.4829,99.8591,0.0228
56869.2,7.37228,13450,12050,13450,12050,597.815,3,0.589248,135.643,1.80202,1.68701,3.39108,0.469213,119.291,0.4241,2.843,5.5578,98.8898,0.0221
57006.8,7.26818,13450,12050,13450,12050,592.239,4,0.0289,137.586,2.92202,2.65011,3.43965,0.464155,124.772,0.4304,2.9365,5.4259,104.398,0.0224
57144.5,7.26055,13450,12050,13450,12050,586.761,3,0.472167,137.731,3.76202,3.61423,3.44327,0.463781,120.522,0.4261,2.8383,5.4667,100.487,0.02
57283.3,7.20455,13450,12050,13450,12050,581.342,3,0.942195,138.801,4.60202,4.58583,3.47003,0.46102,120.733,0.4169,2.9113,5.4549,100.461,0.0316
57459.7,5.66867,13450,12050,13450,12050,574.598,5,0.3524,176.408,0.00201988,0.00201988,4.4102,0.373772,125.344,0.4284,3.4403,6.2374,103.333,0.0231
57603.4,6.96156,13450,12050,13450,12050,569.22,3,0.94355,143.646,0.84202,0.826214,3.59115,0.448726,118.638,0.4281,2.8368,5.4911,98.3124,0.0233
57737.5,7.45691,13450,12050,13450,12050,564.29,4,0.296145,134.104,1.96202,1.76494,3.3526,0.47326,120.342,0.4238,2.9728,5.4329,100.047,0.0207
57875.3,7.25559,13450,12050,13450,12050,559.311,3,0.741765,137.825,2.80202,2.72971,3.44562,0.463538,119.24,0.4171,2.8938,5.6166,98.6843,0.0244
58013.1,7.25537,13450,12050,13450,12050,554.419,4,0.187487,137.829,3.92202,3.69452,3.44572,0.463527,123.099,0.415,2.8314,5.5151,102.631,0.025
58170.5,6.35268,13450,12050,13450,12050,548.936,4,0.122835,157.414,5.04202,4.79641,3.93535,0.415552,130.345,0.5097,3.266,6.2607,108.447,0.027
58315.4,6.9031,13450,12050,13450,12050,543.984,3,0.744395,144.862,5.88202,5.81045,3.62156,0.445692,121.425,0.4331,2.9129,5.8479,100.826,0.0202
58464.6,6.70075,13450,12050,13450,12050,538.976,4,0.47532,149.237,1.00202,0.855111,3.73093,0.434947,130.022,0.4482,3.7241,8.1499,105.719,0.0324
58625.7,6.20773,13450,12050,13450,12050,533.673,4,0.502558,161.089,2.12202,1.98274,4.02724,0.407118,140.377,0.4792,3.1505,5.5714,116.128,0.0265
58813.5,5.3264,13450,12050,13450,12050,527.622,5,0.19616,187.744,3.52202,3.29695,4.6936,0.350867,138.661,0.4613,2.8881,5.4557,114.213,0.0304
59011.7,5.04599,13450,12050,13450,12050,521.382,5,0.15059,198.177,4.92202,4.68419,4.95443,0.331029,130.214,0.5606,3.3265,6.4592,108.412,0.0238
59163,6.60658,13450,12050,13450,12050,516.715,3,0.934698,151.364,5.76202,5.74374,3.78411,0.429816,127.933,0.4699,2.9092,5.5633,104.831,0.0272
59305.2,7.03201,13450,12050,13450,12050,512.405,4,0.489868,142.207,0.882023,0.739186,3.55517,0.452344,125.765,0.4487,3.4406,5.5121,104.095,0.0316
59460.8,6.42603,13450,12050,13450,12050,507.771,4,0.380295,155.617,2.00202,1.82851,3.89043,0.419738,135.733,0.5168,3.4057,6.6245,113.544,0.0243
59599.9,7.19229,13450,12050,13450,12050,503.701,3,0.856237,139.038,2.84202,2.80177,3.47594,0.460412,121.976,0.4796,3.0605,5.6145,101.358,0.0223
59732.5,7.53992,13450,12050,13450,12050,499.879,4,0.171923,132.627,3.96202,3.73016,3.31569,0.477174,119.753,0.4433,2.8585,5.4284,99.7803,0.0221
59873.1,7.11187,13450,12050,13450,12050,495.889,3,0.68717,140.61,4.80202,4.71443,3.51525,0.456391,121.204,0.4228,2.9583,5.4393,100.987,0.0277
60012.3,7.18508,13450,12050,13450,12050,492.003,4,0.1666,139.177,5.92202,5.68867,3.47943,0.460054,122.228,0.4077,2.9065,5.4235,101.776,0.0247
60168.1,6.41931,13450,12050,13450,12050,487.724,4,0.0610975,155.78,1.04202,0.779131,3.8945,0.419357,132.212,0.465,2.9021,5.4766,111.653,0.0244
60324.1,6.41052,13450,12050,13450,12050,483.514,3,0.960935,155.994,1.88202,1.87109,3.89984,0.418858,122.883,0.4936,3.0905,5.6477,101.103,0.0329
60490.9,5.99423,13450,12050,13450,12050,479.09,5,0.131615,166.827,3.28202,3.03888,4.17068,0.394293,125.672,0.4195,2.8376,6.5789,104.05,0.0254
60662.4,5.8298,13450,12050,13450,12050,474.626,4,0.41993,171.533,4.40202,4.2396,4.28831,0.384078,145.121,0.4424,3.0427,5.8056,124.262,0.0195
60802.9,7.11686,13450,12050,13450,12050,471.03,3,0.932715,140.511,5.24202,5.22319,3.51278,0.456642,120.744,0.4265,3.0136,5.4174,100.345,0.0267
60940.4,7.27697,13450,12050,13450,12050,467.566,4,0.36821,137.42,0.362026,0.185124,3.43549,0.464586,122.249,0.4392,2.854,6.3841,101.041,0.0245
61122.3,5.49487,13450,12050,13450,12050,463.057,4,0.917907,181.988,1.48203,1.45904,4.5497,0.362317,162.501,1.0583,2.8538,5.7042,138.398,0.0246
61274.6,6.56877,13450,12050,13450,12050,459.35,4,0.723795,152.236,2.60203,2.52469,3.80589,0.427732,131.2,0.423,3.4807,6.5744,107.146,0.0245
61411.6,7.29803,13450,12050,13450,12050,456.065,4,0.149377,137.023,3.72203,3.48385,3.42558,0.465615,120.321,0.4216,2.9644,5.5022,100.045,0.0242
61559.9,6.74338,13450,12050,13450,12050,452.561,3,0.856718,148.294,4.56203,4.52191,3.70734,0.437242,128.74,0.4447,3.0067,5.4264,106.846,0.023
61694.3,7.43837,13450,12050,13450,12050,449.432,4,0.21767,134.438,5.68203,5.46297,3.36095,0.472378,119.35,0.4211,2.8743,5.4071,99.2083,0.0209
61852.8,6.31221,13450,12050,13450,12050,445.799,4,0.178247,158.423,0.802027,0.571937,3.96058,0.413219,121.473,0.6295,2.992,5.8082,101.084,0.0231
62010,6.36011,13450,12050,13450,12050,442.251,4,0.109,157.23,1.92203,1.67255,3.93075,0.415978,122.143,0.4246,2.8426,5.6194,101.848,0.0237
62152.7,7.00618,13450,12050,13450,12050,439.078,3,0.67728,142.731,2.76203,2.67167,3.56828,0.451022,124.039,0.4331,2.9887,5.4918,103.518,0.0252
62300.9,6.74742,13450,12050,13450,12050,435.832,4,0.382398,148.205,3.88203,3.7091,3.70512,0.437459,132.44,0.4366,2.8906,5.5525,112.07,0.0221
62442,7.08935,13450,12050,13450,12050,432.787,3,0.908815,141.057,4.72203,4.6965,3.52642,0.455255,121.193,0.497,2.991,5.4863,100.602,0.0293
62579.3,7.28092,13450,12050,13450,12050,429.862,4,0.342445,137.345,5.84203,5.65791,3.43363,0.464779,120.812,0.4436,3.1725,5.7813,100.128,0.0225
62722.3,6.99315,13450,12050,13450,12050,426.859,3,0.917373,142.997,0.682028,0.658893,3.57493,0.450354,123.489,0.4152,2.9173,5.4818,103.142,0.0291
62859.2,7.30345,13450,12050,13450,12050,424.023,4,0.340412,136.922,1.80203,1.61734,3.42304,0.465879,122.934,0.4392,3.0834,5.9193,101.767,0.0423
62997.6,7.22598,13450,12050,13450,12050,421.194,3,0.80015,138.389,2.64203,2.58607,3.45974,0.46208,121.295,0.4424,2.8404,5.7572,100.703,0.0344
63132.2,7.42919,13450,12050,13450,12050,418.478,4,0.165253,134.604,3.76203,3.5283,3.3651,0.471941,120.84,0.423,2.8411,5.525,100.386,0.0242
63300.6,5.94148,13450,12050,13450,12050,415.131,4,0.372957,168.308,4.88203,4.70646,4.20771,0.391049,130.939,0.5853,2.8421,5.5351,110.472,0.024
63465.9,6.04837,13450,12050,13450,12050,411.896,4,0.506305,165.334,0.0020299,0.0020299,4.13335,0.397592,122.244,0.4418,3.029,5.5312,101.74,0.0232
63606.2,7.1253,13450,12050,13450,12050,409.188,4,0.01493,140.345,1.12203,0.84621,3.50863,0.457066,120.155,0.4371,2.837,5.4071,99.7388,0.0303
63747.1,7.099,13450,12050,13450,12050,406.506,3,0.536555,140.865,1.96203,1.83227,3.52163,0.455742,123.629,0.412,2.9938,5.5741,103.232,0.0246
63881.6,7.4356,13450,12050,13450,12050,403.978,3,0.89876,134.488,2.80203,2.77368,3.36221,0.472246,121.28,0.4166,2.8536,5.6722,101.011,0.0236
64019.1,7.26929,13450,12050,13450,12050,401.425,4,0.337887,137.565,3.92203,3.73664,3.43913,0.46421,123.862,0.4437,2.8428,5.4579,103.684,0.0257
64163.5,6.92876,13450,12050,13450,12050,398.781,3,0.946035,144.326,4.76203,4.74692,3.60815,0.447028,123.256,0.4189,2.935,5.5371,102.63,0.0263
64318.5,6.44871,13450,12050,13450,12050,395.978,4,0.822778,155.07,5.88203,5.83241,3.87674,0.421022,139.997,0.633,2.8335,5.4032,116.129,0.0253
64464,6.87274,13450,12050,13450,12050,393.384,4,0.460335,145.502,1.00203,0.850925,3.63756,0.444104,123.005,0.4349,2.9397,6.1617,101.542,0.0224
64643.1,5.58587,13450,12050,13450,12050,390.238,4,0.935917,179.023,2.12203,2.10409,4.47558,0.368359,160.951,0.607,2.9588,5.696,138.971,0.0242
64824.9,5.49901,13450,12050,13450,12050,387.094,5,0.48219,181.851,3.52203,3.37704,4.54627,0.362594,142.635,1.1298,2.8425,5.7269,117.74,0.0271
65006,5.52369,13450,12050,13450,12050,384.014,5,0.0081525,181.038,4.92203,4.64431,4.52596,0.364241,121.899,0.4429,2.8621,6.0031,100.976,0.0198
65151.3,6.88244,13450,12050,13450,12050,381.577,3,0.640588,145.297,5.76203,5.6614,3.63244,0.444611,121.656,0.4868,2.9505,5.4446,101.238,0.0262
65287.7,7.32979,13450,12050,13450,12050,379.317,4,0.0513275,136.43,0.882033,0.616404,3.41074,0.467159,122.434,0.4541,3.107,5.4788,100.941,0.0296
