t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
66907.3,5.28768,13450,12050,13450,12050,295.803,4,0.734725,189.119,0.162041,0.162041,4.72797,0.348187,166.493,0.4916,2.9238,5.5603,145.538,0.0279
67046.8,7.16821,13450,12050,13450,12050,294.412,4,0.222345,139.505,1.28204,1.0643,3.48762,0.459214,117.721,0.4476,2.9088,5.5736,96.9254,0.0292
67196.5,6.68285,13450,12050,13450,12050,292.935,3,0.963265,149.637,2.12204,2.11176,3.74092,0.433978,125.408,0.4266,3.4656,6.9315,102.266,0.0258
67345.2,6.72561,13450,12050,13450,12050,291.482,4,0.680398,148.685,3.24204,3.15255,3.71713,0.436287,132.622,0.936,2.9885,5.8454,103.802,0.0382
67567.6,4.49519,13450,12050,13450,12050,289.335,5,0,222.46,4.64204,4.36204,5.5615,0.289091,148.683,0.4521,5.0158,6.7996,120.987,0.0426
67729.7,6.17115,13450,12050,13450,12050,287.79,4,0.0511075,162.044,5.76204,5.49635,4.05111,0.404955,135.373,0.4883,3.5535,5.5942,110.766,0.0324
67887,6.35789,13450,12050,13450,12050,286.307,3,0.98323,157.285,0.602043,0.597347,3.93212,0.415851,135.412,0.4544,4.0552,6.8105,111.891,0.0213
68049.1,6.16692,13450,12050,13450,12050,284.793,5,0.0371175,162.156,2.00204,1.73244,4.05389,0.404704,142.747,0.4504,3.7139,6.2847,118.101,0.0234
68214.8,6.03728,13450,12050,13450,12050,283.264,4,0.178052,165.637,3.12204,2.8919,4.14093,0.396919,140.55,0.4464,3.4877,5.9036,117.901,0.0292
68391.5,5.65891,13450,12050,13450,12050,281.65,4,0.595865,176.713,4.24204,4.12888,4.41781,0.373138,157.349,1.0154,3.2053,5.8365,135.779,0.0315
68565.2,5.75496,13450,12050,13450,12050,280.081,4,0.939945,173.763,5.36204,5.34523,4.34408,0.379328,149.135,0.6534,3.4802,8.7718,121.969,0.0243
68728.1,6.14039,13450,12050,13450,12050,278.627,5,0.0113475,162.856,0.762044,0.485221,4.0714,0.403126,131.276,0.4539,4.2339,8.0166,106.11,0.0257
69026.5,3.3515,13450,12050,13450,12050,276.001,5,0,298.374,2.16204,1.88204,6.25,0.247921,244.959,0.5032,2.9517,107.322,120.708,0.0334
69188.9,6.15637,13450,12050,13450,12050,274.592,4,0.0608325,162.433,3.28204,3.01908,4.06083,0.404078,142.47,0.5059,2.9535,12.3454,113.26,0.0237
69339.4,6.64293,13450,12050,13450,12050,273.299,3,0.82423,150.536,4.12204,4.07283,3.7634,0.431806,131.122,0.5999,3.5405,10.0254,102.369,0.0372
69532.3,5.18395,13450,12050,13450,12050,271.659,5,0.646807,192.903,5.52205,5.42315,4.82258,0.340913,172.913,0.5489,2.911,8.7219,144.938,0.0375
69725.3,5.18163,13450,12050,13450,12050,270.039,5,0.471543,192.989,0.922046,0.774077,4.82474,0.340749,162.116,0.5855,2.9633,10.0221,130.298,0.0511
69928.4,4.92535,13450,12050,13450,12050,268.355,5,0.547323,203.031,2.32205,2.1953,5.07578,0.322186,177.009,0.5139,4.5601,13.404,146.358,0.0353
70071.4,6.99036,13450,12050,13450,12050,267.181,4,0.123677,143.054,3.44205,3.19668,3.57635,0.45021,122.525,0.507,3.0831,7.9099,99.4178,0.0244
70220.9,6.69125,13450,12050,13450,12050,265.965,3,0.859897,149.449,4.28205,4.24282,3.73622,0.434433,131.505,0.652,3.7736,7.9534,106.014,0.0289
70373.3,6.55829,13450,12050,13450,12050,264.736,4,0.671865,152.479,5.40205,5.31017,3.81197,0.427152,135.795,0.4794,3.3996,11.2553,107.053,0.0276
70610.8,4.21132,13450,12050,13450,12050,262.845,5,0,237.455,0.802047,0.522047,5.93639,0.265892,143.612,0.7154,2.8801,8.7274,115.05,0.0285
70776.8,6.02191,13450,12050,13450,12050,261.539,4,0.15151,166.06,1.92205,1.68447,4.15151,0.395984,136.385,0.5251,4.3794,11.4215,106.51,0.038
70933.6,6.38107,13450,12050,13450,12050,260.317,4,0.06935,156.714,3.04205,2.78147,3.91784,0.417179,137.703,0.4902,3.6768,9.7585,108.542,0.0342
71097.2,6.11258,13450,12050,13450,12050,259.055,4,0.159275,163.597,4.16205,3.92664,4.08992,0.401463,143.801,0.9375,2.9024,10.2336,113.264,0.0439
71242.7,6.8695,13450,12050,13450,12050,257.941,3,0.798553,145.571,5.00205,4.94564,3.63928,0.443933,122.132,1.0451,3.1856,7.9094,98.7045,0.0246
71377.4,7.42646,13450,12050,13450,12050,256.92,4,0.164895,134.654,0.122048,0.122048,3.36634,0.471811,120.417,0.4664,2.9562,7.9721,96.6482,0.0361
71517.5,7.13473,13450,12050,13450,12050,255.865,3,0.668882,140.16,0.962048,0.869336,3.50399,0.457539,121.76,0.4599,3.0073,9.1529,97.1496,0.0214
71669.7,6.5731,13450,12050,13450,12050,254.73,4,0.472263,152.135,2.08205,1.93428,3.80338,0.427971,138.751,0.6746,3.0025,7.8932,115.187,0.0219
71813.7,6.94152,13450,12050,13450,12050,253.665,4,0.07378,144.061,3.20205,2.94271,3.60152,0.44769,123.047,0.4816,3.306,8.8927,98.4721,0.0226
71981.7,5.95506,13450,12050,13450,12050,252.434,4,0.271892,167.925,4.32205,4.11818,4.19811,0.391887,127.38,0.4661,2.9114,7.7739,102.637,0.0269
72153.6,5.8177,13450,12050,13450,12050,251.187,4,0.56912,171.889,5.44205,5.3214,4.29723,0.383315,144.687,0.4765,3.1403,8.6355,119.394,0.0287
72295.8,7.02962,13450,12050,13450,12050,250.164,4,0.125498,142.255,0.56205,0.317189,3.55638,0.452222,119.579,0.4583,2.9283,8.0746,96.6044,0.0249
72433.3,7.2708,13450,12050,13450,12050,249.182,3,0.56391,137.537,1.40205,1.27994,3.43841,0.464284,122.3,0.4576,3.0458,7.7308,98.8133,0.0225
72585.6,6.56899,13450,12050,13450,12050,248.105,4,0.369673,152.231,2.52205,2.34556,3.80576,0.427744,139.733,1.0453,3.3728,9.2534,114.166,0.0266
72734.6,6.712,13450,12050,13450,12050,247.06,4,0.0943425,148.987,3.64205,3.38847,3.72467,0.435554,131.436,0.6503,2.9301,8.486,105.547,0.0324
72961.5,4.40618,13450,12050,13450,12050,245.484,5,0.768195,226.954,5.04205,4.97714,5.67385,0.281934,198.568,0.5477,5.0831,16.3321,162.784,0.0229
73120.4,6.29237,13450,12050,13450,12050,244.393,4,0.741262,158.923,0.162051,0.162051,3.97307,0.412069,132.959,0.528,3.0839,7.9889,109.119,0.0298
73260.9,7.11826,13450,12050,13450,12050,243.436,4,0.253355,140.484,1.28205,1.07299,3.51209,0.456713,123.105,0.4922,2.9148,7.8509,99.9808,0.0304
73407.1,6.84137,13450,12050,13450,12050,242.449,3,0.907592,146.17,2.12205,2.09618,3.65424,0.442454,122.456,0.5071,3.299,7.6972,98.4908,0.0299
73570.6,6.11702,13450,12050,13450,12050,241.354,4,0.994552,163.478,3.24205,3.24053,4.08696,0.401729,127.951,0.4523,3.3511,9.5753,102.552,0.0248
73708.4,7.25727,13450,12050,13450,12050,240.439,4,0.439373,137.793,4.36205,4.20508,3.44482,0.46362,121.442,0.4431,3.018,7.8815,98.2309,0.0259
73883.5,5.70905,13450,12050,13450,12050,239.285,4,0.818388,175.161,5.48205,5.4312,4.37901,0.376383,157.021,0.5298,3.1112,7.9183,133.889,0.0256
74022.1,7.21632,13450,12050,13450,12050,238.381,4,0.282755,138.575,0.602053,0.401224,3.46437,0.461602,120.232,0.4578,3.2392,7.9437,96.9019,0.0276
74164.2,7.03896,13450,12050,13450,12050,237.46,3,0.834418,142.067,1.44205,1.39569,3.55166,0.452698,125.322,0.4786,3.1741,8.0167,101.666,0.0311
74299.6,7.38426,13450,12050,13450,12050,236.589,4,0.219995,135.423,2.56205,2.34365,3.38558,0.46979,121.886,0.4973,2.8879,9.0733,97.4803,0.0238
74448.5,6.71328,13450,12050,13450,12050,235.639,3,0.943955,148.958,3.40205,3.38636,3.72396,0.435623,131.841,0.4722,2.8828,8.2217,108.223,0.0313
74599.4,6.62906,13450,12050,13450,12050,234.684,4,0.715227,150.851,4.52205,4.44232,3.77127,0.431048,136.977,0.5372,2.9771,7.8628,113.465,0.0264
74765.6,6.01579,13450,12050,13450,12050,233.641,4,0.87096,166.229,5.64205,5.60592,4.15573,0.395611,145.987,0.5141,2.9272,7.8703,121.921,0.0268
74919.6,6.49339,13450,12050,13450,12050,232.683,4,0.72103,154.003,0.762054,0.683942,3.85007,0.423535,127.562,0.5873,3.0041,7.9561,98.9463,0.0298
75154.9,4.25109,13450,12050,13450,12050,231.234,5,0,235.234,2.16205,1.88205,5.88085,0.269207,161.579,0.4828,3.1948,13.0955,130.961,0.0286
75330.7,5.6872,13450,12050,13450,12050,230.163,4,0.395833,175.833,3.28205,3.11289,4.39583,0.374973,152.191,0.4508,4.2646,9.3142,125.86,0.0336
75468.8,7.23876,13450,12050,13450,12050,229.328,3,0.849463,138.145,4.12205,4.0799,3.45363,0.46271,120.07,0.4584,3.2054,7.924,96.7991,0.0253
75614.1,6.88605,13450,12050,13450,12050,228.457,4,0.479993,145.221,5.24205,5.09645,3.63053,0.444801,130.577,0.4254,2.8701,7.9885,106.423,0.035
75752.8,7.21028,13450,12050,13450,12050,227.632,3,0.947265,138.691,0.0820556,0.0820556,3.46727,0.461303,119.874,0.497,2.9229,7.8582,96.3572,0.0269
75886.5,7.47727,13450,12050,13450,12050,226.841,4,0.290733,133.739,1.20206,1.00346,3.34347,0.474225,118.86,0.7458,2.8882,8.0143,95.7512,0.0238
76038.1,6.59731,13450,12050,13450,12050,225.952,4,0.0801575,151.577,2.32206,2.0645,3.78942,0.429306,133.64,0.5281,2.8873,8.8214,108.171,0.0278
76256.3,4.58335,13450,12050,13450,12050,224.684,5,0.534685,218.181,3.72206,3.59177,5.45453,0.296075,195.468,0.9678,4.4218,13.1507,159.236,0.0379
76455.8,5.01039,13450,12050,13450,12050,223.537,5,0.524315,199.585,5.12206,4.98886,4.98963,0.328439,151.04,0.5554,3.4627,13.1457,121.727,0.0326
76616.7,6.217,13450,12050,13450,12050,222.621,4,0.545547,160.849,0.242057,0.242057,4.02123,0.407664,123.674,0.4593,2.9509,8.2792,100.125,0.0316
76759.8,6.98773,13450,12050,13450,12050,221.812,4,0.123245,143.108,1.36206,1.11657,3.5777,0.450075,121.977,0.5696,3.1775,8.5902,97.2712,0.0256
76902.3,7.01942,13450,12050,13450,12050,221.013,3,0.684793,142.462,2.20206,2.1138,3.56155,0.4517,124.565,0.5286,2.9019,8.0015,101.118,0.0277
77095,5.1879,13450,12050,13450,12050,219.94,5,0.5037,192.756,3.60206,3.46309,4.81891,0.341193,176.769,0.5085,4.8295,16.4963,142.615,0.0411
77268.6,5.75959,13450,12050,13450,12050,218.983,4,0.84429,173.624,4.72206,4.67846,4.34059,0.379624,149.911,0.5573,2.9076,8.8357,121.357,0.0273
77446.3,5.62977,13450,12050,13450,12050,218.013,5,0.284965,177.627,0.122058,0.122058,4.44067,0.37124,151.095,0.4706,3.9678,11.4107,123.369,0.0239
77634.4,5.3151,13450,12050,13450,12050,216.994,4,0.988542,188.143,1.24206,1.23885,4.70358,0.350087,165.661,0.5957,3.0758,8.0728,136.508,0.029
77781.8,6.78344,13450,12050,13450,12050,216.202,4,0.673988,147.418,2.36206,2.27077,3.68545,0.439383,127.616,0.5792,3.3865,8.593,101.113,0.0532
77963.1,5.5169,13450,12050,13450,12050,215.237,5,0.205518,181.261,3.76206,3.5396,4.53153,0.363789,145.222,0.5493,3.01,7.8493,117.373,0.0324
78122.3,6.27955,13450,12050,13450,12050,214.396,4,0.186693,159.247,4.88206,4.65433,3.98117,0.411324,119.015,0.4643,2.8933,7.8532,96.0593,0.0312
78301.9,5.56999,13450,12050,13450,12050,213.455,4,0.675027,179.533,0.00205994,0.00205994,4.48834,0.367312,158.737,0.5064,3.2164,10.8428,131.57,0.0309
78446.7,6.90654,13450,12050,13450,12050,212.703,4,0.294787,144.79,1.12206,0.9246,3.61976,0.445871,124.953,0.5035,2.9884,8.3925,101.33,0.0354
78609.6,6.13613,13450,12050,13450,12050,211.862,4,0.369015,162.969,2.24206,2.06538,4.07423,0.402872,145.231,0.5415,2.9914,7.9144,117.536,0.0371
78753.1,6.97062,13450,12050,13450,12050,211.128,3,0.955495,143.459,3.08206,3.0696,3.58648,0.449194,126.631,0.4612,2.9339,8.0851,103.606,0.0215
78907.9,6.45895,13450,12050,13450,12050,210.341,4,0.826092,154.824,4.20206,4.15337,3.8706,0.4216,141.281,0.4734,3.3814,10.973,114.426,0.0337
79052.9,6.89499,13450,12050,13450,12050,209.609,4,0.451912,145.033,5.32206,5.1686,3.62582,0.445268,124.085,0.7406,3.1541,8.3103,98.8133,0.022
79266.7,4.67809,13450,12050,13450,12050,208.539,5,0.795973,213.762,0.722061,0.664934,5.34406,0.303464,178.946,0.4845,5.2942,14.4618,145.2,0.0296
79464.7,5.04974,13450,12050,13450,12050,207.558,5,0.74672,198.03,2.12206,2.05114,4.95075,0.331301,148.939,0.8969,2.9782,8.3426,123.958,0.0438
79653.4,5.29899,13450,12050,13450,12050,206.632,5,0.464597,188.715,3.52206,3.37215,4.71788,0.348972,145.77,0.5707,2.9443,8.9384,118.967,0.0292
79842.3,5.29585,13450,12050,13450,12050,205.713,5,0.185272,188.827,4.92206,4.69394,4.72067,0.348754,161.923,0.5185,3.2452,10.865,132.24,0.1299
80043,4.98155,13450,12050,13450,12050,204.746,5,0.203792,200.741,0.322063,0.0991247,5.01852,0.326329,170.329,0.5529,4.1839,14.532,137.652,0.0345
80298.8,3.90978,13450,12050,13450,12050,203.526,5,0,255.769,1.72206,1.44206,6.25,0.247921,223.31,0.5739,4.737,15.052,187.606,0.031
80527.4,4.3735,13450,12050,13450,12050,202.447,5,0.716242,228.65,3.12206,3.04261,5.71624,0.279279,204.329,0.9121,3.587,8.8201,171.225,0.0407
80782.5,3.92061,13450,12050,13450,12050,201.258,5,0,255.062,4.52206,4.24206,6.25,0.247921,221.898,0.8937,4.9289,14.4349,181.331,0.0412
81113.9,3.0178,13450,12050,13450,12050,199.733,5,0,331.367,5.92206,5.64206,6.25,0.247921,216.59,0.845,4.4274,14.6215,176.576,0.0422
81364.1,3.99604,13450,12050,13450,12050,198.597,5,0,250.247,1.32206,1.04206,6.25,0.247921,217.577,0.9128,4.706,14.8303,177.279,0.0489
81625.9,3.81961,13450,12050,13450,12050,197.422,5,0,261.807,2.72206,2.44206,6.25,0.247921,231.378,0.683,4.9329,15.3819,190.376,0.0341
81880.8,3.9236,13450,12050,13450,12050,196.292,5,0,254.868,4.12206,3.84206,6.25,0.247921,224.305,0.7698,5.2334,15.4429,181.921,0.0687
82136,3.91822,13450,12050,13450,12050,195.173,5,0,255.218,5.52207,5.24206,6.25,0.247921,216.099,0.8912,4.895,15.1338,175.101,0.04
82323,5.34865,13450,12050,13450,12050,194.361,4,0.674075,186.963,0.642066,0.550807,4.67408,0.3524,145.618,0.5446,4.392,11.5807,116.441,0.0402
82505.9,5.46643,13450,12050,13450,12050,193.573,5,0.247442,182.935,2.04207,1.83135,4.57337,0.360408,134.374,0.53,3.1343,9.0044,108.828,0.0444
82658.9,6.53482,13450,12050,13450,12050,192.919,4,0.0731,153.026,3.16207,2.90253,3.82566,0.425849,128.896,0.4838,3.0636,8.317,104,0.0233
82863.6,4.88491,13450,12050,13450,12050,192.051,5,0.190897,204.712,4.56207,4.33552,5.1178,0.319179,188.739,0.6026,3.1714,9.9108,156.009,0.0395
83038.8,5.71029,13450,12050,13450,12050,191.314,4,0.568963,175.123,5.68207,5.56138,4.37807,0.376462,139.716,0.5095,4.0296,9.798,113.178,0.023
83191,6.56702,13450,12050,13450,12050,190.679,4,0.375863,152.276,0.802067,0.627309,3.8069,0.427635,131.442,0.4746,3.715,9.0165,105.779,0.0254
83329.6,7.21672,13450,12050,13450,12050,190.104,3,0.840042,138.567,1.64207,1.59728,3.46418,0.461622,122.784,0.4911,2.8856,7.9403,99.0651,0.027
83476.1,6.8283,13450,12050,13450,12050,189.5,4,0.501275,146.449,2.76207,2.62242,3.66123,0.441764,133.564,0.6676,3.0202,7.7124,107.798,0.0407
83624.1,6.75256,13450,12050,13450,12050,188.893,4,0.203575,148.092,3.88207,3.65907,3.7023,0.437734,129.179,0.6535,3.3397,10.8657,102.573,0.0258
83773.1,6.71345,13450,12050,13450,12050,188.287,3,0.927442,148.955,4.72207,4.70175,3.72387,0.435632,129.357,1.0797,2.9384,8.1096,104.546,0.0332
83942.7,5.89517,13450,12050,13450,12050,187.601,5,0.1682,169.63,0.122068,0.122068,4.24076,0.388176,140.011,0.5009,4.0785,8.9375,113.759,0.0379
84126.3,5.44662,13450,12050,13450,12050,186.864,4,0.758202,183.6,1.24207,1.17437,4.59,0.359073,128.332,0.4415,3.2194,8.0773,104.589,0.0215
84269,7.00832,13450,12050,13450,12050,186.296,4,0.32539,142.688,2.36207,2.17318,3.56719,0.451132,128.888,0.4084,2.8924,8.2689,105.29,0.0229
84411.4,7.0233,13450,12050,13450,12050,185.732,3,0.88497,142.383,3.20207,3.16986,3.55958,0.451899,128.845,0.4563,3.1228,8.6373,104.397,0.0308
84562.7,6.61168,13450,12050,13450,12050,185.137,4,0.666157,151.247,4.32207,4.22859,3.78119,0.430096,138.251,0.4715,3.5754,7.9857,113.164,0.0392
84709,6.83525,13450,12050,13450,12050,184.564,4,0.323667,146.3,5.44207,5.2527,3.65751,0.442131,128.584,0.5176,3.3632,9.0983,100.649,0.0393
84845,7.34967,13450,12050,13450,12050,184.035,3,0.72518,136.06,0.28207,0.20512,3.40151,0.468122,118.328,0.456,3.0207,7.8558,95.192,0.0209
84996.9,6.5839,13450,12050,13450,12050,183.449,4,0.52232,151.886,1.40207,1.26832,3.79714,0.428567,139.483,0.4851,2.9761,7.8286,114.974,0.0258
85153.6,6.38175,13450,12050,13450,12050,182.847,4,0.439743,156.697,2.52207,2.3652,3.91742,0.417218,138.3,0.4902,3.6292,11.5174,109.632,0.0309
85291.4,7.25763,13450,12050,13450,12050,182.321,3,0.884392,137.786,3.36207,3.3297,3.44465,0.463638,121.665,0.4345,3.6556,9.123,96.6036,0.0258
85423.3,7.5801,13450,12050,13450,12050,181.821,4,0.182502,131.924,4.48207,4.25317,3.29811,0.479049,118.582,0.6451,2.9708,7.679,94.9921,0.03
85589.9,6.00377,13450,12050,13450,12050,181.193,4,0.346555,166.562,5.60207,5.41911,4.16405,0.394877,128.329,0.5277,2.9724,8.3455,103.96,0.0373
85742.4,6.55785,13450,12050,13450,12050,180.621,4,0.158778,152.489,0.722071,0.486529,3.81222,0.427127,132.468,0.5308,4.1588,8.3708,106.358,0.0229
85884.6,7.03242,13450,12050,13450,12050,180.092,3,0.71374,142.198,1.56207,1.48192,3.55496,0.452365,125.691,0.5007,2.9764,7.679,102.523,0.0257
86025.7,7.08546,13450,12050,13450,12050,179.57,4,0.242093,141.134,2.68207,2.46986,3.52835,0.455059,127.063,0.4581,2.9597,9.0953,101.338,0.0301
86183.5,6.33775,13450,12050,13450,12050,178.989,4,0.186707,157.785,3.80207,3.57435,3.94461,0.414694,141.196,0.7421,3.0696,11.1116,114.685,0.0261
86324.8,7.07644,13450,12050,13450,12050,178.472,3,0.719555,141.314,4.64207,4.56355,3.53285,0.454602,122.689,0.4485,3.0572,8.1765,99.1024,0.0284
86466.9,7.03853,13450,12050,13450,12050,177.956,4,0.271435,142.075,5.76207,5.55807,3.55188,0.452676,128.441,0.818,2.9193,7.818,102.302,0.0326
86617.2,6.65066,13450,12050,13450,12050,177.413,4,0.0304625,150.361,0.882073,0.610602,3.75903,0.432228,125.831,0.475,3.069,8.3989,101.942,0.025
86754.7,7.27492,13450,12050,13450,12050,176.919,3,0.466927,137.459,1.72207,1.57281,3.43647,0.464485,121.637,0.4675,2.9939,7.9624,98.4238,0.031
86886.4,7.59446,13450,12050,13450,12050,176.448,3,0.7588,131.675,2.56207,2.49454,3.29187,0.479716,119.233,0.4649,2.9775,7.9155,96.3094,0.0232
87059.3,5.78352,13450,12050,13450,12050,175.834,5,0.081425,172.905,3.96207,3.70487,4.32263,0.381149,118.754,0.445,2.9114,8.0757,95.8939,0.023
87201.8,7.01499,13450,12050,13450,12050,175.331,3,0.64522,142.552,4.80207,4.70273,3.5638,0.451474,120.593,0.505,3.1919,7.96,96.2299,0.0251
87355.2,6.51928,13450,12050,13450,12050,174.793,4,0.479997,153.391,5.92207,5.77647,3.83478,0.424983,138.482,0.5057,3.0975,8.0797,112.436,0.0465
87493.2,7.24733,13450,12050,13450,12050,174.312,3,0.929542,137.982,0.762074,0.742346,3.44954,0.463132,120.277,0.4896,2.9079,7.9715,97.082,0.0336
87661.2,5.95141,13450,12050,13450,12050,173.73,5,0.130225,168.027,2.16207,1.91854,4.20068,0.391662,154.714,0.534,2.9692,8.6168,130.095,0.0397
87833.4,5.80722,13450,12050,13450,12050,173.137,4,0.435212,172.199,3.28207,3.12393,4.30499,0.382652,145.62,0.8767,4.4128,14.6834,113.08,0.029
88069.3,4.23937,13450,12050,13450,12050,172.331,5,0,235.884,4.68207,4.40207,5.89711,0.268232,215.571,0.8423,3.4845,10.1127,181.397,0.037
88280.9,4.72555,13450,12050,13450,12050,171.615,5,0.290388,211.615,0.0820756,0.0820756,5.29039,0.30712,178.173,0.7297,3.9706,11.1615,145.881,0.0471
88567.8,3.48594,13450,12050,13450,12050,170.653,5,0,286.867,1.48208,1.20208,6.25,0.247921,205.517,0.6652,4.5449,12.8068,168.229,0.054
88786.4,4.57366,13450,12050,13450,12050,169.928,5,0.466078,218.643,2.88208,2.73258,5.46608,0.295313,189.196,0.6441,4.6986,12.464,153.002,0.0392
88960.1,5.75725,13450,12050,13450,12050,169.355,4,0.808428,173.694,4.00208,3.94844,4.34235,0.379475,146.34,0.5554,4.3003,11.6517,116.918,0.0301
89117.6,6.35102,13450,12050,13450,12050,168.84,4,0.7448,157.455,5.12208,5.05062,3.93637,0.415457,134.55,0.5064,4.2077,8.9889,107.794,0.0285
89276.7,6.2841,13450,12050,13450,12050,168.322,4,0.723095,159.132,0.242077,0.242077,3.9783,0.411589,140.799,0.5647,3.6766,9.4165,114.415,0.0338
89440.7,6.09657,13450,12050,13450,12050,167.792,4,0.82376,164.027,1.36208,1.31273,4.10067,0.400502,142.442,0.7203,3.0437,9.146,116.048,0.0421
89612.7,5.81525,13450,12050,13450,12050,167.24,5,0.1228,171.962,2.76208,2.51646,4.29904,0.38316,153.266,0.6911,2.9606,10.1646,126.062,0.0357
89785.3,5.79352,13450,12050,13450,12050,166.689,4,0.437963,172.606,3.88208,3.72471,4.31516,0.381784,148.683,0.5269,3.323,8.3542,121.796,0.0391
90026.9,4.13903,13450,12050,13450,12050,165.924,5,0,241.602,5.28208,5.00208,6.04006,0.259811,170.042,0.4967,4.3606,12.0248,139.535,0.0282
90192.4,6.04154,13450,12050,13450,12050,165.404,4,0.138018,165.521,0.402078,0.160723,4.13802,0.397178,142.786,0.5524,2.9642,13.1281,109.943,0.0779
90342.7,6.654,13450,12050,13450,12050,164.935,3,0.895158,150.286,1.24208,1.21272,3.75714,0.43241,133.744,0.5485,3.7633,9.4509,107.263,0.0365
90498.5,6.41758,13450,12050,13450,12050,164.451,4,0.790708,155.822,2.36208,2.30348,3.89555,0.419259,143.72,0.6536,3.0838,8.5468,117.352,0.1672
90679.8,5.51753,13450,12050,13450,12050,163.892,5,0.32172,181.24,3.76208,3.57216,4.53101,0.363831,158.363,0.6895,3.563,9.1371,132.062,0.0322
90825.8,6.8471,13450,12050,13450,12050,163.444,3,0.9729,146.047,4.60208,4.59449,3.65118,0.442756,123.215,0.4495,4.2481,10.7747,95.9288,0.0665
90956.1,7.67661,13450,12050,13450,12050,163.047,4,0.229545,130.266,5.72208,5.50635,3.25664,0.483502,117.011,0.4636,2.9194,7.8698,94.1299,0.0245
91099.9,6.95218,13450,12050,13450,12050,162.611,3,0.825538,143.84,0.56208,0.51323,3.59599,0.448242,126.401,0.5212,2.9214,7.9562,103.33,0.0201
91238.5,7.21685,13450,12050,13450,12050,162.192,4,0.289652,138.565,1.68208,1.48318,3.46411,0.461628,124.204,0.621,3.3564,8.6141,99.8227,0.0276
91413.2,5.7228,13450,12050,13450,12050,161.668,4,0.658145,174.74,2.80208,2.70636,4.36849,0.377267,146.416,0.5699,2.9375,11.9448,113.618,0.0278
91663,4.00434,13450,12050,13450,12050,160.924,5,0,249.729,4.20208,3.92208,6.24323,0.248295,166.094,0.547,4.8779,14.5038,133.595,0.0273
91818.4,6.43403,13450,12050,13450,12050,160.465,3,0.88559,155.424,5.04208,5.01005,3.88559,0.420192,129.942,0.6244,3.4466,7.7683,105.319,0.0264
91956.9,7.21662,13450,12050,13450,12050,160.058,4,0.349815,138.569,0.162081,0.162081,3.46423,0.461617,126.164,0.5226,3.3828,8.7706,101.395,0.0264
92091.7,7.41879,13450,12050,13450,12050,159.663,3,0.719638,134.793,1.00208,0.92358,3.36982,0.471444,118.243,0.5426,2.9089,7.9694,94.7332,0.0281
92221.7,7.69385,13450,12050,13450,12050,159.285,3,0.968985,129.974,1.84208,1.8334,3.24935,0.48429,117.765,0.4505,2.8735,8.2275,94.7116,0.0229
92354.1,7.55095,13450,12050,13450,12050,158.901,4,0.279828,132.434,2.96208,2.76043,3.31084,0.47769,120.727,0.5403,2.8988,8.3202,96.3166,0.0314
92496,7.05076,13450,12050,13450,12050,158.492,3,0.825545,141.829,3.80208,3.75323,3.54572,0.453299,125.817,0.6107,2.8868,8.4336,101.778,0.0255
92636.2,7.13019,13450,12050,13450,12050,158.09,4,0.331765,140.249,4.92208,4.73498,3.50622,0.457312,126.095,0.4858,2.9125,8.4126,101.734,0.0361
92807.5,5.83812,13450,12050,13450,12050,157.602,4,0.613962,171.288,0.0420828,0.0420828,4.2822,0.384603,152.501,0.6582,2.9709,8.6818,120.937,0.1503
93012.5,4.87904,13450,12050,13450,12050,157.021,5,0.737922,204.958,1.44208,1.3687,5.12396,0.31874,149.203,0.4751,3.7678,10.8021,122.287,0.0242
97532.7,0.22123,13450,12050,13450,12050,145.224,5,0,4520.18,2.84208,2.56208,6.25,0.247921,122.2,0.4644,2.9291,7.9212,98.108,0.0332
